      0.0	     45.7	     63.1
     33.3	     53.7	     74.1
     66.7	     61.3	     84.7
    100.0	     68.3	     94.4
    133.4	     74.5	    103.0
    166.7	     79.6	    110.1
    200.0	     83.6	    115.7
    233.4	     86.6	    119.8
    266.7	     88.6	    122.6
    300.1	     89.9	    124.4
    333.4	     90.7	    125.5
    366.8	     91.4	    126.3
    400.1	     91.3	    126.3
    433.4	     91.3	    126.3
    466.8	     91.3	    126.3
    500.1	     91.3	    126.3
    533.5	     91.3	    126.3
    566.8	     91.3	    126.3
    600.1	     91.3	    126.3
    633.5	     91.3	    126.3
    666.8	     91.3	    126.2
    700.2	     91.3	    126.2
    733.5	     91.3	    126.2
    766.9	     91.2	    126.1
    800.2	     91.2	    126.1
    833.5	     91.2	    126.1
    866.9	     91.1	    126.0
    900.2	     91.1	    126.0
    933.6	     91.0	    126.0
    966.9	     91.0	    126.0
   1000.2	     91.0	    126.0
   1033.6	     91.0	    126.0
   1066.9	     91.0	    126.0
   1100.3	     91.0	    126.0
   1133.6	     91.0	    126.0
   1166.9	     91.0	    126.0
   1200.3	     91.0	    126.0
   1233.6	     91.0	    126.0
   1267.0	     91.0	    126.1
   1300.3	     91.0	    126.1
   1333.7	     91.0	    126.1
   1367.0	     91.0	    126.2
   1400.3	     91.0	    126.3
   1433.7	     91.0	    126.3
   1467.0	     91.1	    126.3
   1500.4	     91.1	    126.4
   1533.7	     91.1	    126.4
   1567.0	     91.1	    126.4
   1600.4	     91.1	    126.4
   1633.7	     91.1	    126.3
   1667.1	     91.1	    126.3
   1700.4	     91.1	    126.3
   1733.8	     91.1	    126.2
   1767.1	     91.1	    126.2
   1800.4	     91.1	    126.1
   1833.8	     91.1	    126.1
   1867.1	     91.1	    126.1
   1900.5	     91.1	    126.1
   1933.8	     91.0	    126.0
   1967.1	     91.0	    126.0
   2000.5	     91.0	    126.0
   2033.8	     91.0	    126.0
   2067.2	     91.0	    126.0
   2100.5	     91.0	    126.0
   2133.8	     90.9	    126.1
   2167.2	     90.9	    126.1
   2200.5	     90.9	    126.1
   2233.9	     90.9	    126.2
   2267.2	     90.9	    126.2
   2300.6	     90.9	    126.3
   2333.9	     90.9	    126.4
   2367.2	     90.9	    126.5
   2400.6	     90.8	    126.6
   2433.9	     90.8	    126.8
   2467.3	     90.8	    126.9
   2500.6	     90.8	    127.0
   2533.9	     90.9	    127.1
   2567.3	     90.9	    127.2
   2600.6	     90.9	    127.3
   2634.0	     90.9	    127.4
   2667.3	     90.9	    127.4
   2700.7	     90.9	    127.5
   2734.0	     90.9	    127.5
   2767.3	     90.9	    127.5
   2800.7	     90.9	    127.5
   2834.0	     90.9	    127.5
   2867.4	     90.9	    127.5
   2900.7	     90.9	    127.5
   2934.0	     90.9	    127.5
   2967.4	     90.8	    127.4
   3000.7	     90.8	    127.4
   3034.1	     90.8	    127.4
   3067.4	     90.8	    127.4
   3100.7	     90.8	    127.3
   3134.1	     90.8	    127.3
   3167.4	     90.8	    127.3
   3200.8	     90.9	    127.3
   3234.1	     90.9	    127.3
   3267.5	     90.9	    127.2
   3300.8	     90.9	    127.2
   3334.1	     90.9	    127.2
   3367.5	     90.9	    127.2
   3400.8	     90.9	    127.2
   3434.2	     90.9	    127.2
   3467.5	     90.9	    127.2
   3500.8	     90.9	    127.2
   3534.2	     90.9	    127.3
   3567.5	     90.9	    127.3
   3600.9	     90.9	    127.3
   3634.2	     90.9	    127.2
   3667.6	     90.9	    127.2
   3700.9	     90.9	    127.2
   3734.2	     90.9	    127.1
   3767.6	     90.9	    127.1
   3800.9	     90.9	    127.0
   3834.3	     90.9	    127.0
   3867.6	     90.9	    126.9
   3900.9	     90.9	    126.9
   3934.3	     90.9	    126.9
   3967.6	     90.9	    126.9
   4001.0	     90.9	    126.9
   4034.3	     90.8	    126.9
   4067.6	     90.8	    127.0
   4101.0	     90.8	    127.1
   4134.3	     90.8	    127.1
   4167.7	     90.8	    127.2
   4201.0	     90.8	    127.2
   4234.4	     90.8	    127.3
   4267.7	     90.8	    127.3
   4301.0	     90.8	    127.3
   4334.4	     90.8	    127.2
   4367.7	     90.8	    127.2
   4401.1	     90.8	    127.2
   4434.4	     90.8	    127.2
   4467.7	     90.8	    127.2
   4501.1	     90.8	    127.2
   4534.4	     90.8	    127.2
   4567.8	     90.8	    127.2
   4601.1	     90.8	    127.3
   4634.5	     90.8	    127.3
   4667.8	     90.8	    127.3
   4701.1	     90.8	    127.3
   4734.5	     90.8	    127.3
   4767.8	     90.8	    127.3
   4801.2	     90.8	    127.2
   4834.5	     90.8	    127.2
   4867.8	     90.8	    127.1
   4901.2	     90.8	    127.1
   4934.5	     90.8	    127.0
   4967.9	     90.8	    127.0
   5001.2	     90.8	    126.9
   5034.6	     90.8	    126.9
   5067.9	     90.8	    126.9
   5101.2	     90.8	    126.9
   5134.6	     90.8	    127.0
   5167.9	     90.8	    127.0
   5201.3	     90.8	    127.0
   5234.6	     90.8	    127.1
   5267.9	     90.8	    127.1
   5301.3	     90.8	    127.1
   5334.6	     90.8	    127.1
   5368.0	     90.8	    127.2
   5401.3	     90.8	    127.2
   5434.6	     90.8	    127.2
   5468.0	     90.8	    127.2
   5501.3	     90.8	    127.2
   5534.7	     90.8	    127.3
