      0.0	     45.0	     76.2
     33.4	     52.8	     89.5
     66.7	     60.3	    102.1
    100.1	     67.2	    113.8
    133.4	     73.2	    123.9
    166.8	     78.3	    132.4
    200.2	     82.2	    139.0
    233.5	     85.1	    143.9
    266.9	     87.1	    147.2
    300.2	     88.4	    149.2
    333.6	     89.2	    150.5
    367.0	     89.8	    151.6
    400.3	     89.8	    151.6
    433.7	     89.9	    151.6
    467.0	     89.9	    151.7
    500.4	     89.9	    151.8
    533.7	     90.0	    151.9
    567.1	     90.0	    152.0
    600.5	     90.1	    152.1
    633.8	     90.1	    152.2
    667.2	     90.2	    152.3
    700.5	     90.2	    152.4
    733.9	     90.2	    152.4
    767.3	     90.2	    152.4
    800.6	     90.3	    152.4
    834.0	     90.3	    152.4
    867.3	     90.3	    152.5
    900.7	     90.3	    152.5
    934.1	     90.3	    152.5
    967.4	     90.3	    152.5
   1000.8	     90.3	    152.5
   1034.1	     90.3	    152.4
   1067.5	     90.4	    152.4
   1100.9	     90.4	    152.4
   1134.2	     90.4	    152.4
   1167.6	     90.4	    152.4
   1200.9	     90.4	    152.4
   1234.3	     90.5	    152.4
   1267.7	     90.5	    152.3
   1301.0	     90.5	    152.3
   1334.4	     90.5	    152.3
   1367.7	     90.6	    152.2
   1401.1	     90.6	    152.2
   1434.4	     90.6	    152.1
   1467.8	     90.7	    152.1
   1501.2	     90.7	    152.1
   1534.5	     90.7	    152.1
   1567.9	     90.7	    152.1
   1601.2	     90.8	    152.1
   1634.6	     90.8	    152.1
   1668.0	     90.8	    152.1
   1701.3	     90.8	    152.1
   1734.7	     90.8	    152.1
   1768.0	     90.9	    152.2
   1801.4	     90.9	    152.2
   1834.8	     90.9	    152.2
   1868.1	     90.9	    152.3
   1901.5	     90.9	    152.3
   1934.8	     91.0	    152.3
   1968.2	     91.0	    152.3
   2001.6	     91.0	    152.3
   2034.9	     91.1	    152.4
   2068.3	     91.1	    152.4
   2101.6	     91.2	    152.5
   2135.0	     91.3	    152.5
   2168.4	     91.4	    152.6
   2201.7	     91.5	    152.7
   2235.1	     91.6	    152.7
   2268.4	     91.7	    152.8
   2301.8	     91.8	    152.9
   2335.1	     91.9	    152.9
   2368.5	     91.9	    153.0
   2401.9	     92.0	    153.0
   2435.2	     92.1	    153.0
   2468.6	     92.2	    153.0
   2501.9	     92.3	    153.0
   2535.3	     92.3	    153.0
   2568.7	     92.4	    153.0
   2602.0	     92.4	    153.0
   2635.4	     92.4	    153.0
   2668.7	     92.5	    153.0
   2702.1	     92.5	    153.0
   2735.5	     92.5	    153.0
   2768.8	     92.6	    153.1
   2802.2	     92.6	    153.1
   2835.5	     92.7	    153.2
   2868.9	     92.8	    153.3
   2902.3	     92.8	    153.4
   2935.6	     92.9	    153.5
   2969.0	     93.0	    153.7
   3002.3	     93.1	    153.8
   3035.7	     93.2	    154.0
   3069.1	     93.3	    154.2
   3102.4	     93.4	    154.3
   3135.8	     93.5	    154.5
   3169.1	     93.7	    154.6
