   2566.7	     39.2	     77.2
   2600.0	     45.3	     89.5
   2633.3	     51.0	    101.5
   2666.7	     56.4	    112.7
   2700.0	     61.1	    122.8
   2733.3	     65.0	    131.5
   2766.7	     68.2	    138.7
   2800.0	     70.7	    144.3
   2833.3	     72.4	    148.5
   2866.7	     73.4	    151.4
   2900.0	     74.0	    153.3
   2933.3	     74.4	    154.5
   2966.7	     74.6	    155.6
   3000.0	     74.3	    155.6
   3033.3	     74.1	    155.7
   3066.7	     73.8	    155.7
   3100.0	     73.5	    155.8
   3133.3	     73.2	    155.9
   3166.7	     73.0	    155.9
   3200.0	     72.8	    156.0
   3233.3	     72.6	    156.1
   3266.7	     72.6	    156.2
   3300.0	     72.8	    156.4
   3333.3	     73.1	    156.5
   3366.7	     73.7	    156.6
   3400.0	     74.4	    156.7
   3433.3	     75.4	    156.8
   3466.7	     76.6	    157.1
   3500.0	     77.9	    157.3
   3533.3	     79.4	    157.5
   3566.7	     80.8	    157.8
   3600.0	     82.3	    158.2
   3633.3	     83.8	    158.7
   3666.7	     85.1	    159.4
   3700.0	     86.4	    160.1
   3733.3	     87.6	    161.0
   3766.7	     88.6	    162.1
   3800.0	     89.5	    163.3
   3833.3	     90.2	    164.5
   3866.7	     90.8	    165.8
   3900.0	     91.4	    167.2
   3933.3	     91.9	    168.5
   3966.7	     92.4	    169.7
   4000.0	     92.8	    170.9
   4033.3	     93.2	    171.9
   4066.7	     93.6	    172.7
   4100.0	     94.0	    173.2
   4133.3	     94.5	    173.5
   4166.7	     95.1	    173.6
   4200.0	     95.8	    173.5
   4233.3	     96.6	    173.2
   4266.7	     97.4	    172.6
   4300.0	     98.4	    171.9
   4333.3	     99.4	    171.1
   4366.7	    100.5	    170.3
   4400.0	    101.6	    169.4
   4433.3	    102.7	    168.6
   4466.7	    103.7	    167.7
   4500.0	    104.6	    167.0
   4533.3	    105.4	    166.4
   4566.7	    106.1	    166.0
   4600.0	    106.6	    165.8
   4633.3	    107.0	    165.7
   4666.7	    107.3	    165.9
   4700.0	    107.4	    166.2
   4733.3	    107.3	    166.8
   4766.7	    107.1	    167.4
   4800.0	    106.8	    168.2
   4833.3	    106.4	    168.9
   4866.7	    105.8	    169.7
   4900.0	    105.1	    170.5
   4933.3	    104.2	    171.1
   4966.7	    103.3	    171.6
   5000.0	    102.2	    171.9
   5033.3	    101.0	    172.1
   5066.7	     99.7	    172.1
   5100.0	     98.5	    171.9
   5133.3	     97.2	    171.7
   5166.7	     96.0	    171.3
   5200.0	     94.8	    171.0
   5233.3	     93.8	    170.6
   5266.7	     92.8	    170.3
   5300.0	     92.0	    170.0
   5333.3	     91.3	    169.9
   5366.7	     90.7	    169.9
   5400.0	     90.3	    170.1
   5433.3	     90.0	    170.4
   5466.7	     89.8	    170.9
   5500.0	     89.7	    171.5
   5533.3	     89.7	    172.1
   5566.7	     89.9	    172.9
   5600.0	     90.2	    173.6
   5633.3	     90.6	    174.3
   5666.7	     91.1	    174.9
   5700.0	     91.7	    175.3
   5733.3	     92.5	    175.5
   5766.7	     93.4	    175.5
   5800.0	     94.3	    175.4
   5833.3	     95.4	    175.0
   5866.7	     96.5	    174.6
   5900.0	     97.4	    174.1
