      0.0	     38.1	     75.5
     33.4	     44.7	     88.7
     66.7	     51.1	    101.4
    100.1	     56.9	    113.1
    133.5	     62.0	    123.3
    166.8	     66.2	    131.8
    200.2	     69.6	    138.6
    233.6	     72.0	    143.5
    266.9	     73.7	    146.9
    300.3	     74.8	    149.1
    333.7	     75.4	    150.4
    367.0	     75.9	    151.5
    400.4	     75.9	    151.5
    433.8	     75.9	    151.5
    467.1	     75.9	    151.5
    500.5	     75.9	    151.5
    533.9	     75.9	    151.5
    567.2	     75.9	    151.5
    600.6	     75.9	    151.5
    633.9	     75.9	    151.5
    667.3	     76.0	    151.5
    700.7	     76.0	    151.5
    734.0	     76.0	    151.5
    767.4	     76.0	    151.5
    800.8	     76.0	    151.5
    834.1	     76.0	    151.5
    867.5	     76.0	    151.5
    900.9	     76.0	    151.5
    934.2	     76.0	    151.5
    967.6	     76.0	    151.5
   1001.0	     76.0	    151.5
   1034.3	     76.0	    151.5
   1067.7	     76.0	    151.5
   1101.1	     76.0	    151.5
   1134.4	     76.0	    151.5
   1167.8	     76.0	    151.5
   1201.2	     76.0	    151.5
   1234.5	     76.0	    151.5
   1267.9	     76.0	    151.5
   1301.3	     76.0	    151.5
   1334.6	     76.0	    151.5
   1368.0	     76.0	    151.5
   1401.4	     76.0	    151.5
   1434.7	     76.0	    151.5
   1468.1	     76.0	    151.5
   1501.5	     76.0	    151.5
   1534.8	     76.0	    151.5
   1568.2	     76.0	    151.5
   1601.6	     76.0	    151.5
   1634.9	     76.0	    151.5
   1668.3	     76.0	    151.5
   1701.6	     76.0	    151.5
   1735.0	     76.0	    151.5
   1768.4	     76.0	    151.5
   1801.7	     76.0	    151.5
   1835.1	     76.0	    151.5
   1868.5	     76.0	    151.5
   1901.8	     76.0	    151.5
   1935.2	     76.0	    151.5
   1968.6	     76.0	    151.5
   2001.9	     76.0	    151.5
   2035.3	     76.0	    151.5
   2068.7	     76.0	    151.5
   2102.0	     76.0	    151.5
   2135.4	     76.0	    151.5
   2168.8	     76.0	    151.5
   2202.1	     76.1	    151.5
   2235.5	     76.1	    151.5
   2268.9	     76.1	    151.5
   2302.2	     76.1	    151.5
   2335.6	     76.1	    151.5
   2369.0	     76.1	    151.5
   2402.3	     76.1	    151.5
   2435.7	     76.1	    151.5
   2469.1	     76.1	    151.5
   2502.4	     76.1	    151.5
   2535.8	     76.1	    151.5
   2569.2	     76.1	    151.5
   2602.5	     76.1	    151.5
   2635.9	     76.1	    151.5
   2669.3	     76.1	    151.5
   2702.6	     76.1	    151.5
   2736.0	     76.1	    151.5
   2769.4	     76.1	    151.5
   2802.7	     76.1	    151.5
   2836.1	     76.1	    151.5
   2869.4	     76.1	    151.5
   2902.8	     76.1	    151.5
   2936.2	     76.1	    151.5
   2969.5	     76.1	    151.5
