1678726.1	1684129.4	      4.0	      0.0	      0.0	      0.0
1714047.2	1718183.0	      4.0	      0.0	      0.0	      0.0
1746399.9	1749535.1	      4.0	      0.0	      1.0	      1.0
1798764.4	1805368.4	      4.0	      1.0	      0.0	      1.0
1897189.8	1903093.4	      4.0	      1.0	      1.0	      0.0
1959893.9	1962995.8	      4.0	      1.0	      0.0	      1.0
2015794.0	2019296.0	      4.0	      1.0	      1.0	      0.0
2068892.3	2074762.5	      4.0	      0.0	      0.0	      0.0
2114186.0	2123725.0	      4.0	      0.0	      1.0	      1.0
2152542.2	2156077.7	      4.0	      1.0	      1.0	      0.0
2195234.4	2201838.3	      4.0	      1.0	      0.0	      1.0
2254403.0	2256804.4	      4.0	      1.0	      1.0	      0.0
2305200.0	2312571.1	      4.0	      1.0	      0.0	      1.0
2370438.9	2378176.9	      4.0	      1.0	      0.0	      1.0
2422436.6	2426205.5	      4.0	      1.0	      0.0	      1.0
2460025.7	2462627.3	      4.0	      1.0	      1.0	      0.0
2510922.8	2518160.4	      4.0	      0.0	      0.0	      0.0
2550346.3	2559018.1	      4.0	      1.0	      1.0	      0.0
2636097.5	2639166.0	      4.0	      1.0	      1.0	      0.0
2707239.9	2715211.3	      4.0	      1.0	      0.0	      1.0
2782818.3	2791757.0	      1.0	      1.0	      0.0	      1.0
2848791.0	2862099.0	      1.0	      1.0	      0.0	      1.0
2909694.1	2919833.4	      1.0	      1.0	      0.0	      1.0
2954854.3	2964260.0	      1.0	      1.0	      0.0	      1.0
3018659.1	3022227.9	      1.0	      0.0	      1.0	      0.0
3041305.9	3052679.4	      1.0	      1.0	      0.0	      1.0
3092903.4	3107545.5	      1.0	      1.0	      0.0	      0.0
3157642.0	3176253.1	      1.0	      1.0	      0.0	      0.0
3226850.0	3233954.2	      1.0	      0.0	      1.0	      0.0
3335047.9	3419931.9	      1.0	      1.0	      0.0	      1.0
3512987.4	3524260.8	      1.0	      1.0	      0.0	      0.0
3539103.0	3553745.1	      1.0	      1.0	      0.0	      1.0
