    172.1	      1.0
    945.4	      1.0
   1347.8	      1.0
   2491.4	      1.0
   2769.4	      1.0
   3254.8	      1.0
   3660.7	      1.0
   4200.8	      1.0
   4934.9	      1.0
   5266.0	      1.0
   5800.9	      1.0
   6612.6	      1.0
   8090.4	      1.0
   8727.5	      1.0
   8783.9	      1.0
   9040.9	      1.0
   9934.0	      1.0
  10022.7	      1.0
  10866.5	      1.0
  10872.0	      1.0
  11103.9	      1.0
  11957.2	      1.0
  12826.7	      1.0
  13092.4	      1.0
  13325.4	      1.0
  13492.0	      1.0
  13540.7	      1.0
  13611.6	      1.0
  13730.1	      1.0
  14497.4	      1.0
  15030.8	      1.0
  15095.6	      1.0
  15175.2	      1.0
  15319.4	      1.0
  15491.0	      1.0
  15612.9	      1.0
  17959.8	      1.0
  18641.9	      1.0
  18870.2	      1.0
  19865.0	      1.0
  21496.4	      1.0
  22545.8	      1.0
  22681.0	      1.0
  23120.0	      1.0
  23249.5	      1.0
  23393.0	      1.0
  25065.4	      1.0
  25428.1	      1.0
  25882.3	      1.0
  26200.8	      1.0
  26545.8	      1.0
  26648.6	      1.0
  27168.6	      1.0
  27390.4	      1.0
  28001.3	      1.0
  28403.3	      1.0
  28689.6	      1.0
  31140.0	      1.0
  31194.7	      1.0
  32355.2	      1.0
  32554.8	      1.0
  33859.1	      1.0
  34516.8	      1.0
  34595.2	      1.0
  35049.0	      1.0
  35865.1	      1.0
  36550.8	      1.0
  37187.0	      1.0
  37605.6	      1.0
  37939.4	      1.0
  38511.7	      1.0
  39902.9	      1.0
  40206.9	      1.0
  40378.8	      1.0
  40484.1	      1.0
  40760.7	      1.0
  41380.1	      1.0
  41763.2	      1.0
  42294.5	      1.0
  42670.1	      1.0
  43126.8	      1.0
  43697.8	      1.0
  45367.2	      1.0
  45496.9	      1.0
  45763.5	      1.0
  46995.1	      1.0
  47193.9	      1.0
  47314.1	      1.0
  47562.9	      1.0
  47667.7	      1.0
  48834.0	      1.0
  48931.4	      1.0
  49710.2	      1.0
  50715.0	      1.0
  51445.3	      1.0
  52171.1	      1.0
  52542.7	      1.0
  52788.0	      1.0
  54453.4	      1.0
  54716.0	      1.0
  55148.5	      1.0
  55631.2	      1.0
  56170.0	      1.0
  56343.5	      1.0
  57470.1	      1.0
  59500.3	      1.0
  59619.7	      1.0
  60971.6	      1.0
  61401.0	      1.0
  61550.7	      1.0
  61785.7	      1.0
  62264.1	      1.0
  62579.8	      1.0
  62720.0	      1.0
  63514.2	      1.0
  63872.4	      1.0
  64763.4	      1.0
  65595.2	      1.0
  66201.8	      1.0
  66261.6	      1.0
  67383.5	      1.0
  67562.9	      1.0
  68680.6	      1.0
  68776.7	      1.0
  68813.0	      1.0
  69060.0	      1.0
  69395.1	      1.0
  69570.7	      1.0
  69765.5	      1.0
  70592.1	      1.0
  70969.2	      1.0
  71123.9	      1.0
  71225.5	      1.0
  71856.7	      1.0
  71939.7	      1.0
  72059.5	      1.0
  72135.7	      1.0
  72993.8	      1.0
  75268.4	      1.0
  75329.2	      1.0
  76766.5	      1.0
  77144.9	      1.0
  77455.3	      1.0
  77517.0	      1.0
  77647.4	      1.0
  78053.5	      1.0
  78220.6	      1.0
  80216.4	      1.0
  81469.4	      1.0
  81597.4	      1.0
  81652.2	      1.0
  81852.4	      1.0
  81943.6	      1.0
  84927.9	      1.0
  85145.9	      1.0
  86446.9	      1.0
  88092.7	      1.0
  88913.6	      1.0
  89738.8	      1.0
  90922.8	      1.0
  91332.9	      1.0
  91704.4	      1.0
  91840.5	      1.0
