      0.0	     41.2	     66.3
     33.3	     48.4	     77.8
     66.7	     55.3	     88.9
    100.0	     61.6	     99.0
    133.4	     67.2	    108.0
    166.7	     71.8	    115.4
    200.0	     75.5	    121.3
    233.4	     78.2	    125.6
    266.7	     80.0	    128.5
    300.1	     81.2	    130.4
    333.4	     81.9	    131.6
    366.8	     82.5	    132.5
    400.1	     82.5	    132.5
    433.4	     82.4	    132.5
    466.8	     82.4	    132.5
    500.1	     82.4	    132.5
    533.5	     82.4	    132.5
    566.8	     82.4	    132.5
    600.1	     82.3	    132.5
    633.5	     82.3	    132.5
    666.8	     82.3	    132.5
    700.2	     82.3	    132.5
    733.5	     82.3	    132.5
    766.9	     82.2	    132.5
    800.2	     82.2	    132.5
    833.5	     82.2	    132.5
    866.9	     82.1	    132.6
    900.2	     82.1	    132.6
    933.6	     82.1	    132.6
    966.9	     82.1	    132.6
   1000.2	     82.0	    132.6
   1033.6	     82.0	    132.6
   1066.9	     82.0	    132.6
   1100.3	     82.0	    132.6
   1133.6	     82.0	    132.6
   1167.0	     82.0	    132.6
   1200.3	     82.0	    132.6
   1233.6	     81.9	    132.6
   1267.0	     81.9	    132.6
   1300.3	     81.9	    132.6
   1333.7	     81.9	    132.6
   1367.0	     81.9	    132.6
   1400.3	     81.9	    132.6
   1433.7	     81.9	    132.6
   1467.0	     81.9	    132.6
   1500.4	     81.9	    132.6
   1533.7	     81.9	    132.6
   1567.1	     81.9	    132.6
   1600.4	     81.9	    132.6
   1633.7	     81.9	    132.6
   1667.1	     81.9	    132.6
   1700.4	     81.9	    132.6
   1733.8	     81.9	    132.6
   1767.1	     81.9	    132.6
   1800.4	     81.9	    132.6
   1833.8	     81.9	    132.6
   1867.1	     81.9	    132.6
   1900.5	     81.9	    132.6
   1933.8	     81.9	    132.6
   1967.1	     81.9	    132.6
   2000.5	     81.9	    132.6
   2033.8	     81.9	    132.6
   2067.2	     81.9	    132.6
   2100.5	     81.9	    132.6
   2133.9	     81.9	    132.6
   2167.2	     81.9	    132.6
   2200.5	     81.9	    132.6
   2233.9	     81.8	    132.6
   2267.2	     81.8	    132.6
   2300.6	     81.8	    132.6
   2333.9	     81.8	    132.6
   2367.2	     81.8	    132.6
   2400.6	     81.8	    132.6
   2433.9	     81.8	    132.6
   2467.3	     81.8	    132.6
   2500.6	     81.8	    132.6
   2534.0	     81.8	    132.6
   2567.3	     81.8	    132.6
   2600.6	     81.8	    132.6
   2634.0	     81.8	    132.6
   2667.3	     81.8	    132.6
   2700.7	     81.8	    132.6
   2734.0	     81.8	    132.6
   2767.3	     81.8	    132.6
   2800.7	     81.8	    132.6
   2834.0	     81.8	    132.6
   2867.4	     81.8	    132.6
   2900.7	     81.8	    132.6
   2934.1	     81.8	    132.6
   2967.4	     81.8	    132.6
   3000.7	     81.8	    132.6
   3034.1	     81.8	    132.5
   3067.4	     81.8	    132.5
   3100.8	     81.8	    132.5
   3134.1	     81.8	    132.4
   3167.4	     81.8	    132.3
   3200.8	     81.9	    132.2
   3234.1	     81.9	    132.2
   3267.5	     81.9	    132.1
   3300.8	     81.9	    131.9
   3334.2	     81.9	    131.8
   3367.5	     82.0	    131.7
   3400.8	     82.0	    131.6
   3434.2	     82.0	    131.5
   3467.5	     82.0	    131.5
   3500.9	     82.0	    131.4
   3534.2	     82.0	    131.4
   3567.5	     82.0	    131.3
   3600.9	     82.0	    131.3
   3634.2	     82.0	    131.2
   3667.6	     82.1	    131.2
   3700.9	     82.1	    131.2
   3734.2	     82.1	    131.2
   3767.6	     82.1	    131.3
   3800.9	     82.1	    131.3
   3834.3	     82.1	    131.3
   3867.6	     82.2	    131.3
   3901.0	     82.2	    131.3
   3934.3	     82.2	    131.4
   3967.6	     82.2	    131.4
   4001.0	     82.3	    131.4
   4034.3	     82.3	    131.5
   4067.7	     82.3	    131.5
   4101.0	     82.3	    131.6
   4134.3	     82.3	    131.6
   4167.7	     82.3	    131.7
   4201.0	     82.3	    131.7
   4234.4	     82.4	    131.8
   4267.7	     82.4	    131.8
   4301.1	     82.4	    131.8
   4334.4	     82.4	    131.8
   4367.7	     82.4	    131.8
   4401.1	     82.4	    131.8
   4434.4	     82.4	    131.7
   4467.8	     82.4	    131.7
   4501.1	     82.4	    131.7
   4534.4	     82.4	    131.6
   4567.8	     82.4	    131.6
   4601.1	     82.4	    131.5
   4634.5	     82.4	    131.5
   4667.8	     82.4	    131.5
   4701.2	     82.4	    131.4
   4734.5	     82.4	    131.4
   4767.8	     82.4	    131.4
   4801.2	     82.4	    131.3
   4834.5	     82.4	    131.3
   4867.9	     82.4	    131.3
   4901.2	     82.4	    131.3
   4934.5	     82.4	    131.4
   4967.9	     82.4	    131.4
   5001.2	     82.4	    131.5
   5034.6	     82.4	    131.5
   5067.9	     82.4	    131.6
   5101.3	     82.4	    131.6
   5134.6	     82.4	    131.7
   5167.9	     82.4	    131.7
   5201.3	     82.4	    131.7
   5234.6	     82.4	    131.7
   5268.0	     82.4	    131.7
   5301.3	     82.4	    131.7
   5334.6	     82.4	    131.6
   5368.0	     82.4	    131.6
