x1,x2,x3,x4,x5,x6
-0.008448682515068844,-0.00658014704167071,-0.021324019978967438,0.0008217323378240074,0.0015883008166432248,-0.004786451714448927
-0.011687375825419524,-0.010192080836128131,-0.023126690013458795,0.03893954593660943,0.021468640562421766,0.024952358101098478
-0.015162936880547748,-0.007577715647371404,-0.03916025977867559,0.011934044983527592,0.01310559134514843,0.003604059341733426
-0.007378649702873289,-0.006744486219238995,-0.023136406554773684,-0.0010263159851042047,0.0037215341413566394,0.005222403140070245
-0.008751381254597958,-0.015056856626053217,-0.011985584423053442,0.034281880841581625,0.017646343897683856,0.021443699225616973
-0.006594364239673135,-0.017435715621102067,-0.016825384950039903,-0.0003518774326364566,-0.002088850666278414,0.0115581141990846
-0.012129345858052016,-0.018458127910936976,-0.021109896697566778,0.014965624684052842,-0.0005698363315467421,0.02497287155685222
-0.00537694840576833,-0.012442401101195546,0.003776406384248685,0.016457125806076223,-6.001430365825712e-5,0.01941893179526398
-0.005419228380560034,-0.01395465913275319,0.0072229073234347015,0.009801359077290182,-0.006357106759379873,0.006011870787138506
-0.011508440131481501,-0.0274969688470342,-0.02185741146932842,0.023005983862588154,0.0007193705653028345,-0.004221627250628229
-0.01616889091319873,0.02075767876120278,-0.007744009325981886,0.029636689594919538,-0.01170773042259059,0.02775773508573091
-0.014311464160459331,0.011530472208717292,-0.03780200578008094,0.01388422275414438,-0.0005138354403462081,0.013588033787423869
-0.007677913993071951,-0.017446335178347656,-0.021745824965543194,0.013944808465153091,0.00228863672009838,-0.0034948072838191365
-0.012185746004078148,-0.007128497443234657,-0.02636150948737364,0.0047333435036838595,-0.0024908130191766365,0.016874534974442724
-0.010318565377761643,-0.007163029397407589,-0.01155847648187369,0.03551047214793491,0.014083938562297019,0.00996990479949712
-0.015211165885220378,-0.02006405594517555,0.015199809173524318,0.03382792064393036,-0.016270694399160762,-0.014982588953458456
-0.02379781063281565,-0.028713753740012473,-0.007300521871004608,-0.026805964889042994,-0.040817381693503595,0.03669595863084246
-0.006378649122758263,0.011446839314537355,-0.007044959718800971,0.0028939746700282626,0.0004102387431531183,0.003997664901459464
-0.008371163021205653,0.003945326543421812,-0.006607036050062395,-0.010776573627999605,-0.008593390467232561,0.008297416178289415
-0.017331926775976246,0.010683565254468223,0.008580059313129813,-0.0012005183126427245,0.010320115321566358,-0.0003680999284287577
-0.01760423503812978,-0.03124577366465054,-0.000119167832521745,-0.005933572159279126,-0.00788502982939124,0.04114671334168287
-0.010805512679549448,0.00044781507682176993,0.033196366797188806,0.0059524853176379615,-0.010880047409168323,0.016774728265576973
-0.028182573689813167,0.0028459492438234232,-0.00040618196054729907,-0.004943869461046457,0.022520886779687263,0.0053623057634539055
-0.01951074811728651,0.0014144149061925152,-0.03134703847012508,0.019498090408823103,-0.0008928856858349196,0.031788978500212575
-0.0022860007092696485,-0.0016798142151925682,0.000998574437763623,0.016064928880083474,0.018180439467110912,0.0026938199675101203
-0.01196357791705249,-0.02324465125573956,-0.032144552098779214,0.0009041999503073134,0.03304973197894042,0.007444219487521304
-0.010850168182656758,0.02483339216161304,-0.009518268376473968,0.016961769008334935,-1.3412051310641906e-5,-0.0019638763043349286
-0.010943885028434113,-0.00863750090383884,-0.031532672097284976,0.002796651024431402,0.01680450524732787,0.009525210820384294
-0.004515874664241721,0.0029603935830493718,0.004106900677921035,0.020326451436743043,0.005013584049858439,0.011901612261883533
-0.004788446299255217,-0.00839771477016799,-0.01508986983979149,0.0017221307985361596,0.009497144412043523,0.004094266659680041
-0.004074428129201977,0.007804931648592533,-0.0029732428065314233,0.019300898059405627,0.013867960373184059,0.006368101954137603
-0.009312005345014135,-0.014875478527810314,-0.013337046054143487,0.04391905140217357,0.025945005794854,0.023258856444491376
-0.006587575583081344,-0.00038166360101460654,0.00010704373950234285,0.005566562661262476,0.0023606992899913577,0.011207593842913085
-0.00846938314272439,-2.237193366410803e-5,-0.0018376052595940936,-0.008749300428903532,-0.015399993678644763,0.01559241389465391
-0.009939086661997026,0.01630430996949726,-0.0077228396984282115,0.018048211546643676,0.005175264286875699,-0.003060588347609557
-0.017452153230265617,-0.025181016539898512,-0.02904731656639804,0.0445752295929359,0.017914156032015436,0.024532136726875712
-0.0049868598735740245,-0.00048269006315839803,-0.002452574242091713,0.00610717447521765,-0.0036611096786891657,0.010654736995695063
-0.010825149450142551,0.007950299643217671,0.011554675223887277,0.037650155691018414,0.02040951069855435,0.026309398998660145
-0.01097247196722876,-0.006102311684288992,-0.025934094639421406,-0.005885148267322379,-0.009700702317539202,0.013143847212392538
-0.008264986930524243,-0.015628693928606933,0.010267557298931826,0.02685299182747289,0.005739315096125677,0.030663391081211556
-0.010000515124601416,-0.011022402229498476,0.0061015799062543764,0.0012671969964531472,-0.0041604113665147414,0.025577698401504038
-0.014112012899659044,-0.016016259260413016,-0.01814703201579526,0.012881978955393558,0.015583372524580818,0.026586049535422047
-0.01409128501501004,-0.021188354273528637,-0.018664622783260903,0.028963223165089667,0.00407919440252813,0.016837431291240282
-0.011896697945371335,-0.018572962987574604,-0.0024775854318270373,0.01205166154507256,-0.010717022534300872,0.01775112179837873
-0.008365125390273035,-0.0013482859925382103,0.009797186624240855,0.03645704061947827,0.006083847736553489,-0.0064424470059619605
-0.01632153359668998,-0.027486191417077862,-0.04885492811234333,0.002766559707582994,0.006749850211776038,0.02201696397401049
-0.01624346736040102,-0.012542122526567247,-0.015753178529850854,0.017337891881796533,-0.0009873884574895563,0.014926380432205975
-0.005918298028116829,-0.014956351323165924,-0.006505040007695251,0.005990168259099872,-0.00448766189786305,-0.0003389575649047315
-0.008139687465603288,-0.021865199650406807,-0.023550398133568566,-0.004927873948672947,-0.0014268697092519565,0.012055816115447423
-0.006381015368695525,-0.009235659942017362,0.0035454069171866782,0.055157235635502025,0.01847033380908717,0.009346146139552095
-0.005945234339719721,0.0004978858086681504,0.003747456788914133,0.034337991075598956,0.003963190972078329,0.004053091835007131
-0.007337549322398736,-0.015466688845732737,0.006332020760768166,0.029951929020348114,0.0027667483379056608,0.010571509865162847
-0.009649361979517181,-0.025305980663388686,0.014997411596039876,0.0024696689342365904,-0.025686496970663678,-0.012565600043213037
-0.007037699504445146,-0.004952097951194548,-0.012360938416506664,0.005867224462624644,-0.003792182034859065,-0.0067825810187707395
-0.0030042512998713516,-0.005431537531079275,0.008271114533271789,0.010723854148743675,0.0012808567418548518,0.008738980271458797
-0.010923525168731168,-0.011934642555235443,-0.01977045173438027,0.028909500756238108,0.01323731336297943,0.01976495733739292
-0.004579858782155094,-0.004548188246332507,-0.0063166271078165,0.01118286622512879,0.025147390243940956,0.00470036920264404
-0.009642816132721655,-0.021074271727775578,-0.017624277180264276,0.032704675253144445,0.008243462971818893,0.008518826195613591
-0.007927256642664637,-0.017678176317786044,-0.006151490532490587,0.01723105755767738,-0.008521351662766598,-0.04065948152169279
-0.005384906848800309,-0.011353482258693025,-0.0003558969168169488,0.020796623480857517,0.00260269936859639,0.0022160933032078552
-0.005951563331721628,-0.01339680679229918,-0.010830523074682812,0.012962670985497901,0.00451067318581188,0.01335584576864668
-0.004287356625137211,-0.010080493236941193,-0.015735117865561,0.0029302070188620046,0.008964010508608481,0.003856149859182816
-0.009242090938252706,-0.02304469840935009,-0.007569917135020667,0.011832144116714231,-0.006649083723525054,0.009840791738735626
-0.01359067974143939,-0.03475832407551857,-0.04982823174747114,-0.00362627330514423,-1.096382779725057e-5,-0.0023895285255186444
-0.006543016654356187,-0.015278789896742759,-0.022946786552155655,0.008110304587773346,0.005550732578268328,0.00602955920635391
-0.011237738155521072,-0.025026649812452412,-0.04501602027079725,0.033024149676426695,0.02132704678549712,0.01801312148261805
-0.00480730501162416,0.002590920167720577,-0.005180294961467897,-0.0019314419664127887,-0.001247663159645461,-0.009594918640429165
-0.011046334726836637,-0.016341592229578518,-0.024057521025471627,0.008379509070676626,-0.0050554463617071,0.004480368206349783
-0.003773016445603926,0.0004783821406695179,-0.0007682344177590894,0.01895295208454033,0.025325710043184305,0.007008798999790448
-0.005601543103445311,0.009954459834780525,-0.008974997423333115,0.0048255623535712455,-0.003865772928070231,0.0035417848956236274
-0.00871018814339914,-0.018384140552648663,0.015034237587007783,0.025918466329576756,0.0057787917115953765,0.01574609994587609
-0.017069266920463098,-0.008381920168478213,0.036861083178968385,0.02961328921438334,-0.032668228265296764,0.0482657672243241
-0.009126341393011335,0.0014216982482681527,0.004312614801841676,0.01926680157467421,-0.010366169726305689,0.009711786244642934
-0.00942089077325761,0.0009539165449471275,-0.01071713107008809,0.012470454112462274,-0.006555269071382774,0.014120749532191626
-0.0046709136618946386,-0.008657078972313595,0.009481276882744305,0.027228483433486647,-0.0020304071473420853,-0.010870520748904117
-0.007256676208956215,0.004213712703253322,0.00538180715018376,-0.0038859423668004232,-0.014535401890074535,0.013536434194827612
-0.012604206966784205,-0.02969142344760182,-0.006567898174695304,-0.001132932950609939,-0.006457716109392383,0.014658596975468348
-0.005595215421272025,-0.0013792196775728456,-0.0012972376642361103,0.006556534508311193,-0.0002217753022447993,0.010413668159965849
-0.003655216944517949,-0.004591157363901805,-0.00390834609190154,-0.004314476978907976,0.013011326726308165,-5.534634509559379e-5
-0.004797293709203792,-0.00456934538875091,0.005677601520916552,0.028955014689179322,0.01520241384336329,0.013447386641219972
-0.0038126748213535796,-0.004041605160273357,0.009560795420339616,0.009350352947392003,0.007804731499779205,0.009491273465378675
-0.013527539822521459,-0.02354072661977355,0.00919109660077398,0.009076366452961136,-0.016117978524573213,0.042375069551499445
-0.014737893563609814,-0.012313969968920023,-0.004012296362318431,0.02294888881368399,-0.008348044116866812,0.021357638103079207
-0.009135858652367466,-0.010220283077922531,0.012980115387745192,0.019755236209520202,-0.012166368986158665,0.015431852225627114
-0.007088632222861854,-0.003179909783368828,0.014221021006884669,0.020658701376167758,-0.013434951421679744,-0.024682591711074377
-0.005230107336465283,-0.013161433819386486,-0.008982726160374556,0.0037557590620343733,-0.001906866573120416,0.011541818210480644
-0.01400342148914543,-0.03439051638146189,0.0035143784244946654,-6.0787228368545075e-5,-0.01914982685117413,0.010082102382966224
-0.003678235320937695,-0.004570765844772039,0.00940100823949066,0.01236235366403844,0.0024659612120869006,-0.0009080291050535851
-0.008378887858516329,-0.021315603386909642,-0.011663101395496936,0.009456236543156063,-0.0015829104142169124,0.02082502326775639
-0.0077151071498255674,-0.007944392537757953,0.013447878586355594,0.005046305423713402,-0.014910359984474994,0.023653006486309466
-0.008053202508359633,0.002334871369726141,0.008198978785618469,-0.0013318409177069056,-0.01908209971452475,0.0035037310962421856
-0.007328154962517428,-0.017266280002668572,-0.002576012681610397,0.01328713950557405,0.00047590143282729216,0.019638372945664687
-0.012824770766615616,-0.005041543137691864,-0.0096251767857857,0.0073408985663389655,-0.00218858011145365,0.022461693338120328
-0.020324311342593358,0.04120834467876053,-0.01423002724495693,-0.005284851947995016,-0.03353046896894515,0.02176227054295894
-0.006202895920429753,-0.0031352047742943404,0.02004364607356878,0.009371644951381475,-0.010322483071911994,0.02242632796728
-0.011683855082126908,-0.003942400728533263,-0.009756984600471447,-0.003190760383254177,-0.006067115500270034,0.019792962812910056
-0.010970444826333688,-0.011974929988258883,-0.005047948737437345,0.030503477698482558,-0.006384743583317854,-0.005980998431110083
-0.019284251887828275,0.002927453129402311,-0.001181515158343692,0.02688789030811036,-0.004891017825606696,0.04342523569239227
-0.010036266676394791,0.007353509435896864,-0.01318036805189118,0.005250317305468228,0.021549576678563883,0.0068515739352861
-0.010923718558427595,-0.02379426561743375,-0.020716249519811564,0.0076104460417932545,0.00343653882638151,0.0037101369524377547
-0.015951123039477738,0.005526765028451114,-0.020721886037421852,0.003240907417975062,-0.017532057180863043,0.023853215481370003
-0.0188652220853366,0.03634306078545236,-0.017439826571813862,-0.0029014779127560695,-0.025887812324675137,0.004777502450207988
-0.015753758742652252,-0.007144400373086203,-0.02534116917970617,-0.009562929497127469,-0.022539469770264588,0.021840378129395092
-0.014944978112680874,0.0002533331716969314,-0.014101468026202806,0.028105351256755357,-0.0002876010939163638,0.028189581138220194
-0.019410711872462214,0.012257661575832463,-0.033570742706880805,-0.0018815358225389002,-0.0106743601895323,0.018982415269464578
-0.010435518441271288,0.02107448207716149,-0.01768626392313331,0.0009782676569202295,-0.007789098941566441,0.006462850993984267
-0.013751693333548611,0.004893416140475521,0.015994837508601405,0.019882446861356057,-0.014499621482475633,0.006213810225561563
-0.007317403359481703,-0.003724993207624379,-0.019753571816737002,0.024632613745826287,0.00881367202701882,0.01113306924255526
-0.006156106367190493,-0.011995292594065862,-0.01736467040407815,0.02353732899201504,0.01387435935439783,0.008565395900743065
-0.006637468454467428,-0.009522332733150233,-0.010441184077559373,0.0030078469382627143,0.010744181978694027,-0.006919406241164846
-0.0073335387842177165,0.0035358314530634346,0.005571573150836461,0.0315597637924869,0.016885567832967355,0.006527814033702433
-0.010232348367763513,-0.016996731814243996,0.004872375840918633,0.054099712021982604,0.013786141811061345,0.007062696192133972
-0.013096849831195141,-0.021605973846696398,-0.013703816534518794,0.011047723074509831,-0.014027788077808398,-0.00015827277783967558
-0.002681313305056992,-0.0026533579802326826,0.005465735620906287,0.009485883447696889,0.007758230074037686,0.010445312460293553
-0.00737629342719904,-0.02061067739078245,-0.0056154455855185696,-0.012317229934394896,-0.016190575084065618,0.015023917768940572
-0.008383745546455594,0.017305656754566447,-0.00817990594617565,0.010550519811264028,0.009035196273558619,0.005255461990840388
-0.006304009788619071,-0.01743644088192566,-0.014158275765269828,-0.010790420606783927,-0.008634145882163604,0.00801066833344311
-0.005788082240728035,-0.002645397092117479,0.0009427859177248231,-0.00227654024277247,-0.011887739972865604,0.007155883920248999
-0.00875790673189171,0.006302655539162545,-0.017687604081728557,0.011273718882880536,0.008938951831576504,0.009142503644898547
-0.004183899242318268,0.007540330529811751,-0.0019694310311900902,0.019156127129191177,0.015603398020178287,0.005926280180196142
-0.003950015243747104,-0.009572016726951077,-0.016112764800750703,0.0029502519431762724,0.004259679337856448,0.0033874785951134826
-0.013066269115468883,-0.027454849110799186,-0.018514289134664012,0.02492791877980496,0.004895624413855392,-0.014972180654941818
-0.013857276323154831,-0.012283597388089344,-0.02697423881136323,0.06970459095639996,0.03620011101056622,0.032881058044093706
-0.019152759152976175,-0.011762376134596597,-0.0009494091738955086,0.013064681845054549,-0.015038745166591984,0.04832406276861378
-0.010533195562672501,-0.002488908947715783,0.011509300189784182,0.020067605023314068,-0.016074880321252025,0.01742123259299174
-0.008272132571686049,-0.007101826781903027,-0.026298626433555003,0.009819464990378588,0.007412078452274289,0.008475230694126668
-0.017690818576170237,-0.02860312040629036,-0.03235284227567763,0.019510535665789693,0.00548316798584483,0.018811387353872326
-0.017656908160163652,-0.03033858223195094,-0.0097782883469394,0.013207506361764978,-0.010667854042899006,0.029424662245278736
-0.012580356994749254,-0.02129922704863699,-0.012583318154157615,0.005594631081855494,-0.010748979507045365,0.029017188111394393
-0.004324919398370728,-0.009310143612664868,-0.0027010052824919402,0.016728866712394597,0.00719791029360352,0.013113585309768
-0.005726214547634348,-0.00038314030039739155,-0.012602367498322291,-0.010248005326495203,0.0018931664676517168,0.0017843869954393536
-0.00936238266472799,-0.0008665965855489792,-0.0015280641555108314,0.0003351215617095546,-0.01510289110471992,0.017223768599062415
-0.009813396870890313,0.0007699673392244275,-0.02554291909064423,0.008086026796573704,0.0023648060502205826,0.007710621448964215
-0.006234097603034868,-0.016099315865323927,0.0009696103658051151,-0.007670899281171621,-0.007238308315512272,0.014545012962876858
-0.013105752595471276,-0.02064126868308602,0.0008028750386103265,0.019063799844283233,-0.007102380462424954,0.038091675983580306
-0.020358133401031084,0.017269159676414424,-0.016513106547110575,-0.00017467026262647182,-0.03733464199323262,0.00041872202504649597
-0.01094712008297877,-0.015534548158123596,-0.008286317052890294,0.011556816132424876,-0.009606969716822978,0.009288542225729373
-0.01590073050064591,-0.015973436619821525,0.0032812336927626994,0.02191811868336495,-0.025579214346810007,-0.014850739849804978
-0.015886062206244396,-0.011326290942333811,0.0050766658461832,0.005403788159002273,-0.014035142566160407,-0.00553588444448978
-0.01620558625095457,0.008209397813032518,0.019885031221454314,-0.013306355570768008,-0.028006085728849862,0.038260729584927294
-0.0157591567662386,0.008997120683071128,0.00791452058151246,0.009847444678071502,-0.018454129197852776,0.03776618807373528
-0.009735343824335822,0.003548865676010082,0.020102788266892074,0.022134205191882163,-0.008192536469880841,0.01682904025566442
-0.010685321060500214,-0.012888084847293002,-0.0043407829773640366,-0.010181755353250022,-0.01008006514174697,0.00469206853557794
-0.01684164691384451,0.016559142419540405,0.034819372495383666,-0.03241719127433785,0.026100793927011864,0.011030738635707053
-0.015202370007547783,-0.007113839641484739,0.022101342592403345,-0.007053973346677307,-0.015981702321757038,0.007343586440354651
-0.0053376250174250964,-0.008098362809350945,-0.0006121808401660443,0.015020130002257527,0.011718528774157721,0.012716233691187089
-0.005935048998518838,0.0030204666443229776,0.004578794058043115,0.021043986632091602,0.005972711997341776,0.014619228380126893
-0.006379467887642872,-0.002618709713964913,-0.016769060249539055,0.011913398048992468,0.005335292912449975,0.006856538425923988
-0.004116090201183321,-0.006992165799984891,0.0007736196109391982,-0.003332811676349099,0.0049230963317568694,0.007240268804116217
-0.0025208538131998555,0.008827795411709914,-9.704870247410986e-6,-0.0014546655690401953,0.0034356784014684546,0.00038798255559879265
-0.008133163185809079,-0.01551252284612787,-0.021359920052001827,0.011745126773256698,0.012951218916248702,-0.0037234307375298113
-0.002033389143485995,-0.0015585122181152546,-0.0024542885221263667,0.021666589962132672,0.01325882392722699,0.005212185724053776
-0.006397506724963536,-0.0017472095607155179,-0.006222955485488439,0.023358279986251076,-0.0010875419611070273,-0.015860374764577936
-0.008270144933033829,-0.009339343601783979,-0.0016944543197445724,0.0030064587958258666,-0.006876379832610493,0.018685333668683843
-0.00530927286999793,-0.00867364799743057,0.006084919408605897,0.03616048555963221,0.006614675063992504,0.004060373407982178
-0.008379533426993487,-0.010859288201053212,-0.012474622732814954,-0.008730431993718113,-0.012870665747914185,-0.001996334536418433
-0.013968046965134847,-0.009974357754701475,-0.03237580434589307,0.0237855259845797,0.03162322267469056,0.015518827948803363
-0.008065572430851799,-0.006896789862438901,0.0058853196212002995,0.020311008511511887,-0.004906383839751095,0.009144867784011232
-0.005371176803416204,-0.008834352574914347,0.006825164882763144,0.03592650405473476,0.0035857336138430938,0.0040656736958282445
-0.00981468558752811,-0.005684463044227513,0.0024045139135489193,0.03654030742850537,0.01582051381011405,0.027296355015646208
-0.004282782421610688,0.005104800941228641,0.00565059688193559,0.008810260821250852,0.002981289345391613,0.010797921080648408
-0.009058382738167786,0.006670433148345334,-0.003188898611429028,0.016475563095701088,0.006176262661109862,0.01299777257917537
-0.009621936917279474,0.013395199379532619,-0.007013933191524736,0.026198301889918924,-0.0016972787707546244,0.01768861521259211
-0.006313147386690129,0.01337530421816826,0.001476500273566956,0.01234584126053852,0.004889028314012507,-0.007490116106573181
-0.013756311780573849,-0.0026344822324227647,-0.017604456470292077,0.021022530548217934,0.011167560226646736,0.00878237119954144
-0.01335069357262647,0.009299340557821492,-0.020401173545923076,-3.448834717693179e-5,0.008998872438743059,-0.004306555176179176
-0.008937055050166834,0.005801846063690485,-0.006780870660819446,-0.011276352422132528,0.0012154030106837888,0.010212492030740948
-0.01541573167788999,0.0014432107945916042,-0.031115782194127414,0.020272003957610165,0.0017141398793060368,-0.008929133700182102
-0.007653400609470838,-0.005987282572595556,-0.011185363803551446,0.01293255803696989,0.00588686865845256,0.013713708740171667
-0.009937460695658908,0.014131106532751016,-0.00016474615920818473,0.007212875970774227,-0.0035724958043712924,0.0012573628090254974
-0.015149692240664623,0.016573974550826244,-0.0008487300633333917,0.04866268920827333,0.004495152485460258,0.02060477015672581
-0.0122136197515465,0.00629657192852547,-0.023806533770364787,0.0118512923628929,-0.0034198901455212527,-0.0015777238698995617
-0.010925808182734559,0.03140071751350011,0.008312378455015703,0.008727325195857605,-0.018117825693513456,0.01870630132573543
-0.01580557967281419,0.009965534568192396,-0.026853556813691587,0.002037622896039048,-0.001451598009120033,0.017881671427894284
-0.008428790747262386,-0.006220416083546141,-0.007269586582420671,0.008142010024386451,0.013801757813833597,0.011332309089087512
-0.010055012722265621,0.01645380004856016,-0.007497077648601811,0.018351589994160273,0.008213462035994332,-0.0032945443664939966
-0.00988774473680492,0.003543001152189454,0.0037398264752257107,0.01225988178927924,-0.00568445368314081,-0.010326567917246517
-0.011535166194086758,-0.010919235645378353,-0.009665277801249407,0.0067094883952686125,0.009214559378116998,0.023515253686154522
-0.011202224771674658,-0.011443909718088714,-0.016928466246343334,0.021319924904531246,0.006664517318949535,0.006844087950205396
-0.005815699635726394,-0.008489247259896533,-0.003929777690190348,0.026249874954054946,0.015205264785571458,0.01620689106093803
-0.011338137139843697,0.000729130801396401,-0.010732999903313232,0.024913379410392622,0.0075318003481036795,0.006954129879499896
-0.012404176373532794,0.012751473018935927,0.00097752081079026,0.020045494446215725,0.002412254545450223,-0.007078876769868639
-0.010504939977048695,0.00022476677270833563,-0.005064518605190877,0.010789103315935921,-0.0004873112817815207,0.022389598326057025
-0.011248834856579338,0.012964272354059126,-0.009597362119407565,-0.0006566712084926582,0.003279406488742682,0.014109019204043477
-0.019313575374053992,-0.002276662911770709,-0.04279061301586907,0.010137522120211984,-0.011606963029597787,0.010860059601417397
-0.007169781345160776,0.009854440801329254,-0.005315488468924675,0.006807303155104128,-0.002002458679304733,-0.006279798182608718
-0.008379355830303241,0.008423570502137653,0.007854734687099312,0.02557714923852414,0.0012758440649095907,-0.008157365946526633
-0.009323461332410493,0.006546018977152878,0.010283470250727974,0.029139162178934093,-0.002024266882948782,-0.01944656728887373
-0.007879845302829716,0.007299528597872027,-0.011286464048075191,0.030025300408928063,0.007193191726605579,-0.0009702393276680137
-0.006309958400388665,0.011642910037395985,-0.010165687659883413,0.004870043372344998,0.004705920637057689,0.004530971292924205
-0.010293475782181245,-0.02528309184235294,-0.006928189080498138,0.01693365577266372,-0.00859600562235524,-0.0008764658885383088
-0.009983001507252976,0.0046344767434796435,-0.009085729924306628,0.0005424537670387032,0.0036028248626407437,0.013195215992905301
-0.008995539485281891,0.0011275672239718986,0.0057651649603569066,0.006161644526966242,-0.020254907058846593,-0.02567685458440569
-0.008102359727236177,-0.003908676768585925,0.009370115873362714,0.041548704618627474,-0.000478912405560826,-0.017907455857925345
-0.007957454719787566,-0.016724981520898907,-0.018371753495537692,0.008255734968719236,0.011364723093402512,0.015375980982779373
-0.004525665179130982,0.0025316059266149615,0.003279633957371894,0.02086070718168817,0.0023159462989905243,0.012808322677184835
-0.006733147625106764,-0.013465328021625967,-0.020710795923586194,-0.0023480846110626036,0.009639227909186365,0.004491290497564239
-0.00579059648757917,-0.01388381659817087,0.006632981977335941,0.010674522525333277,-0.0052583622117608475,0.005720771381062091
-0.005521933767805858,-0.008813463834999005,0.0135932572701775,0.023077028773091837,0.005380794487597405,0.008533077727139734
-0.004922763997955656,-0.007822927915884815,0.00038264239055832243,0.0055576506646540765,0.007610618518085174,0.011043270865885238
-0.007028741116273042,-0.0162152213377152,0.0025006761263329266,-0.005428748441556509,-0.00786465195316912,0.00385589531233016
-0.007738569168358437,-0.018548693138951956,-0.007225626481905426,-0.012764237169302924,-0.0028612812975761367,0.016621834012624334
-0.011961768697248725,-0.006540242930606367,-0.005581287142868718,0.07729026110277029,0.033902904290007314,0.038804288139085666
-0.009986550231127992,0.0005723321847480752,-0.002373695933217796,0.00029702956426468086,-0.005079133687868134,0.019289331648326885
-0.008497292603082664,-0.005314245205659848,0.006540938307354428,0.018283259557405278,-0.000514097565949658,0.00995218604625251
-0.004290022085038595,-0.00640483217940177,-0.005107805954956137,0.009172618216954819,0.006562633491320141,-0.007042830697830728
-0.00903442888516468,-0.021991768452508966,-0.012646883419284424,0.01946155765976163,0.0037090268682613142,0.024084670969316786
-0.004165866048651561,-0.008499605678913601,0.012951139446471003,0.01587263918769131,-0.0085009666680079,-0.014626116139816733
-0.007167855800045863,-0.013130776706614349,-0.002476258905141112,0.041474284963116316,0.008390044759323614,0.0072834878191792365
-0.006757361383438317,-0.0004938865720119563,-0.003086312158608759,0.011959906881439386,-0.0004749997359207994,-0.01772378594037634
-0.006328606974806446,-0.010865738530767763,-0.013287198381083413,0.014614402009630073,0.00964512866308885,-0.003943820350264517
-0.010441465892536035,-0.015969524205912612,-0.022516818731182074,-0.0018850460892807278,-0.010370910063930504,0.001218089985449252
-0.007345094827841547,-0.01570736740178234,0.015916848632222702,0.008014183246129845,-0.007501387823269683,0.01298639588116015
-0.010702525022346969,-0.015291961474353636,-0.008634795586707043,0.011405025507149903,-0.00985287220545849,0.010293484222043608
-0.009078158706130064,0.01451952237560917,0.0008006242649211716,-0.0028958930553708126,-0.012855071197441172,-0.0009906116098584404
-0.010222472655937478,0.0005235012698148864,0.0036738764075104377,0.029705976341667828,-0.0028908541167701305,0.011803575320475986
-0.005485951901962068,0.003589168990616792,0.002215392349053777,0.02863910565730339,0.015328653981210642,-0.005383005064207223
-0.00884831724441154,-0.009391927607115462,0.010345878706681348,0.017344615482715226,-0.01626199285592819,-0.015481961277899636
-0.009903454279167792,-0.0019287257983579547,-0.016699869182720407,-0.002025075464856252,-0.009443291402909369,0.011465207956565027
-0.006114169070781168,-0.014866530062115173,-0.0228568534308695,-0.00036269448053418427,0.0008339972460946481,0.004559154116897968
