x1,x2,x3,x4,x5,x6,correct
-0.017929458891116995,0.037112563546156566,-0.01797240882755435,-0.009333890016350418,-0.014706844867676237,0.012655805127814794,1
-0.008847007832766759,0.017228325365925844,0.014908772750578532,0.002556806126718875,-8.597621443601237e-5,0.01627872700775564,1
-0.022937033794916933,0.018650158556709893,-0.023826432286413353,-0.008478924723177598,-0.005419124549128029,0.02523023875893558,1
-0.02075113434003315,-0.010317522819971288,0.008570423264664954,-0.01125254791573557,-0.0056291958192589645,0.009115637872449251,1
-0.020723491155101692,-0.006712785678524969,0.024671341141006928,-0.001394632440420272,-0.03401620106062478,0.023303745773429287,1
-0.016324752987735607,-0.004229384119472012,-0.02693088506302143,-0.010546046174086937,-0.007916018523226268,0.024418644102513175,1
-0.016056843512396293,0.00815170916480052,0.007073303519708774,0.049518291150240576,0.02723241205993686,0.04026603359902818,1
-0.019595719592158743,-0.006875878065770134,-0.02699104206635925,-0.023026057147406475,0.008505907959821953,0.02190838248199743,1
-0.015591030917425265,0.003141845097184434,0.008395965277211108,0.01149376837061629,0.013467847709372932,0.028287061966838337,1
-0.013680949321517314,0.008874466572911837,0.0006536523194562228,0.0035086130655448576,0.008557103612030702,0.020699591594767232,1
-0.015114205805283026,0.01937903866807587,-0.004511117370267957,0.0009158559895856069,0.019695936534234258,0.012937831831967872,1
-0.013165597037069095,-0.013302260489285659,0.018111313710431544,-0.0032545165400712796,0.008362740750750912,-0.0008004118673765371,1
-0.021346573231143046,-0.021106117581509088,0.014007135109162681,-0.02612278619670868,-0.03268163585411784,0.051553002016893265,1
-0.015407665638180973,-0.0222469214886357,-0.001204622687491665,-0.002661657201273324,0.0083934911595211,0.013762139795365171,1
-0.02659629257958315,-0.044431365104493116,-0.048912630721864025,-0.05022747911901986,-0.013398050486816823,0.03545007082192344,1
-0.02350930370152444,-0.0243134950872603,-0.05032879927397387,-0.03142688463360769,-0.01730516761193089,-0.021163914535097507,1
-0.02330828239174703,0.0018027439973583733,0.016671278373909804,0.022282801339137966,-0.032184468094551,0.03256767276314228,1
-0.0281434401199846,-0.04212952231149961,0.00934342917567586,0.02884498423868435,0.004009184690245663,0.05173047204420536,1
-0.022050298696337293,-0.01952645631055216,-0.010882575983478412,-0.024102313358315457,-0.023924817942262505,0.022779567469974542,1
-0.028245432032164022,-0.032262666789354764,-0.07483348576110616,-0.04220400518200953,-0.040806932163957504,0.014231827592141779,1
-0.0229538352080888,0.0038069526804313295,0.006975438154604441,-0.007285301785986125,-0.010334832159477062,0.04178256538284257,1
-0.022250758118281797,-0.04656118213968628,-0.010411392178029383,0.03557914185628014,0.01910914788031707,0.04327881362519347,1
-0.014912052225511495,-0.031811164674297954,-0.01081623515476906,-0.015528753709717623,0.016873285593425436,0.0045333896789191575,1
-0.010801648638900872,-0.003274893834698195,0.003517526612679378,0.025462382269061938,0.02397820348604664,0.006203065722629594,1
-0.01985522303468152,-0.03663199403315062,-0.01043541757538372,0.0340464873578276,0.04170077981535284,0.025276821126011997,1
-0.01621782603298127,-0.030446058915219922,-0.0035181640427617063,-0.027084270085567137,0.038874065675995786,-0.0005421684151605578,1
-0.012052389842319976,-0.019384862766399728,0.013428108383118326,0.00692820907397262,0.03994086795376137,0.0034206376616654956,1
-0.015288228466724736,-0.029091932601955736,0.001098653767961394,-0.0027888102900963394,0.021885887308976594,0.014471819533771836,1
-0.016341030850506734,-0.014008976933132461,0.023627414798353022,0.005796101265387345,0.037756071240147356,0.03225141545353128,1
-0.022146491251834773,0.018999537993729186,-0.0017891613450240658,0.008880000637231794,0.03422701501129359,0.02417338333303567,1
-0.015340528178769222,0.028049881711269518,-0.0008358847141486066,-0.021252828620968046,0.008823242994226215,0.007584338252651855,1
-0.015849487058897424,0.016814937537356574,0.013367206806172517,-0.03089995327121249,0.02097120788010072,0.008933433451702786,1
-0.016125302255539237,0.022950959479864006,-0.007031482213109763,-0.02956157662417244,0.006975790925435254,0.005663030383136099,1
-0.013583976022238858,0.015253196468986697,0.02089474685777731,0.01470243668189757,0.03118316689909764,0.019503702765574536,1
-0.016607776460807442,-0.0038687162990056084,0.018906230523062346,-0.0016712934688965376,0.029443807450707515,0.012491201855360864,1
-0.014741038395964405,0.008266238538657168,0.005062491208269235,-0.0007334607910378739,0.02359257644949339,0.018670354465472244,1
-0.01429834209755145,0.0011711915720693234,0.01658319935001802,0.021156802904059357,0.020510932862655925,0.019453500163858037,1
-0.014459647396744785,-0.001325946351187015,0.004744388699030207,-0.030611726935137168,0.027624819551580804,0.012116987723586551,1
-0.02575375417565938,0.019603675383484186,-0.025944350440025795,0.05750163390642199,0.028728173945697624,0.042293443508539794,1
-0.016036432651631058,-0.004261448953933109,0.029760088320829912,0.013929685054382532,0.023843411389247147,0.0211314177511439,1
-0.021144354520853288,-0.022255612206477475,0.005433930423068398,-0.019264356019000967,0.006887620048618292,0.007204142595771132,1
-0.014662916625059953,-0.004051631851260704,-0.012869358632900443,-0.02263372097143985,0.02860690733916649,0.008846034354957347,1
-0.018906613174860372,0.005194498201876623,0.02012076495456748,0.010415927264623768,0.0009333249463419617,0.043182583042988526,1
-0.022302725827122356,0.028419489478329254,0.00015478858957192893,-0.01636564639915699,0.03390106689314929,-0.004003404627663118,1
-0.020379915086002526,0.05564475138429439,-0.007720966707815568,-0.01893489260649131,0.018690197399252793,0.0024902978755857964,1
-0.01989900837037489,0.04153264895854142,0.004087913215139894,0.02374573457372869,0.011109781569492492,0.02634275841603927,1
-0.01855561817689749,0.02254537175523148,0.005510941673391408,0.0022531227002783776,0.004249356643753318,0.030977265997850608,1
-0.02575210718590621,0.02302789077454293,-0.02727366949956304,0.049041507523284414,0.030936549802330977,0.021749716921182077,1
-0.017936390705075907,0.06893369041439207,-0.008184570236096587,0.03070157746033917,0.003543756965620961,0.015006134818685091,1
-0.021656465508785177,0.00648157046873438,-0.005043738264251698,-0.010658391878273875,0.026080254174563576,0.009004307728626707,1
-0.015347876680822445,0.026566071054261342,0.011109509873002773,0.03049892950003595,0.03705527782816762,0.005955117940731016,1
-0.018351281730219944,0.0009064224136729243,-0.004288662863927718,-0.02424515599486593,0.027053578053490804,0.015412675205139743,1
-0.015711009166799322,0.019763817953660324,0.006865991273177576,0.02403640896255879,0.02569948874994473,0.024823920852499872,1
-0.014535251185213061,0.020637786595689756,0.005385113652245059,0.017410081782399906,0.012078525172817583,0.023682355273367237,1
-0.0240304208236484,-0.006286166057083112,-0.04202647197001427,0.005495483452986607,0.013048513656986858,0.031932481365619554,1
-0.014829987215423503,0.009451591964659247,-0.02044195877101664,0.014488502301002092,0.017592604607296173,0.02385327263621455,1
-0.011049612451908788,0.015020923652124896,-0.003086258095140318,0.02057229716682931,0.015339764135214446,0.016766609851544347,1
-0.018936376948449362,0.015368246327965964,-0.04382943647136089,-0.032479867117805754,-0.0008153235796011847,0.00911651853891647,1
-0.012992935247105958,0.010479237807840786,-0.02000188604961758,-0.007913348098213237,0.010704338606864717,0.007125299639561631,1
-0.020244503943432277,0.003305748621355676,-0.03891983137804869,-0.016417577788722326,-0.0018153322728956028,0.0196355770542852,1
-0.009678067652869465,-0.007820336927757503,0.016260105821059648,0.002372916131536911,-0.0009100440791093128,0.02465638831884484,1
-0.007623342095843358,-0.014576967523986822,-0.013440947892014426,-0.013070583452349434,0.003932050655684572,0.012041876909646431,1
-0.010273289008986553,-0.005656993740169457,-0.023911618545453595,0.009077578365305242,0.014057242025607571,0.012141417697990091,1
-0.013080725705004934,-0.006323022696627263,-0.019341376715278514,-0.019207494120636957,-0.003152582340323388,0.012182534869903481,1
-0.010584927089097317,-0.009521206302214138,-0.0038591502342041678,0.014533916457532181,-0.000738862436720196,0.025545194586502517,1
-0.011382651872536061,-0.024673180309860338,-0.014237190985943704,-0.00013249595153901156,0.011687581174758814,0.021830231862315336,1
-0.01599437701134135,-0.012958422996300083,-0.008828327992973105,-0.00018161013429666078,-0.0003588206388187085,0.030323263334851566,1
-0.024618788313368726,0.034423132816260034,-0.013042730745817802,0.039974926569843715,-0.023352442244184524,0.030950023633876014,0
-0.023907135144065377,-0.006040109229994534,-0.01658202264963146,0.027860099475751566,-0.009317400992363084,0.006354987376620254,0
-0.031981873833660496,0.00711194284120246,0.008517792276487338,0.05923642624871353,-0.025346919947190624,0.053995277542071216,0
-0.0194836188220169,0.014078503540379048,0.005706796736118177,0.0297782296783773,-0.021691034628792863,0.00018095969282530197,0
-0.021625937709706018,0.01312672100451785,0.009305328280440086,0.033681799506614624,-0.01331339756217796,0.03399450366749013,0
-0.027833368764976718,0.019422392257844038,-0.01640957320707772,0.05417685448627795,-0.006881439823055642,0.05573268096804222,0
-0.023932955449249945,0.021193243486453697,-0.019562573826923627,0.022781526896646285,-0.001260833400731311,0.022258707778887214,0
-0.023459931711140965,0.0022846871761729106,-0.00244781887071744,0.014258681718113139,0.018219640913456785,0.04432973062565851,0
-0.02306021335596532,0.04021951880626288,-0.008388851815972868,0.002759404971118718,-0.0229391747735935,0.03414936713668492,0
-0.022189573863058264,0.016929788412212973,-0.030667027478215824,0.041036781005715214,0.019307805312519247,0.03179368523399706,0
-0.019356293876308953,0.01922663393644834,-0.008547510410196298,-0.004196680564847856,-0.012748172680029804,0.025258577642090118,0
-0.01994711832352156,0.01320391699477676,0.0011516928616299455,0.005303550239983913,-0.01740430078011803,0.040129628362169316,0
-0.017634486742104397,0.019346726866120625,0.004304173086873059,0.0028463157066897908,-0.011116656345395128,-0.0029606124292633,0
-0.024308841905244568,0.020143638106338378,-0.025424797217110946,0.006006375085517854,-0.030331583110481355,0.0039689123316159584,0
-0.01849941171800368,0.030672423732205235,-0.003957915385255519,0.0075038203322942846,-0.020908471113949202,-0.018148035337077446,0
-0.017845512275255677,0.017341840499467204,0.004095301314386944,0.013468573337936862,-0.01699864168001392,0.01968289968865207,0
-0.019548438401116548,0.02586988380043554,0.006315763702479752,0.007204064424110032,-0.010691218248576276,0.018634522242001565,0
-0.020258418817492685,0.014767707189542267,-0.019985553211359204,0.0064601512396408245,0.00982514631454548,0.005245658124254155,0
-0.02295702800185781,-0.0017407851344168359,-0.005652219585467394,-0.017576278031763017,0.0015280088796757198,0.004271278964193293,0
-0.01871398370250879,-0.00430787452006512,0.009473868815619789,0.0011527035388820103,-0.016092135159332343,0.014568119908573807,0
-0.029177167141251598,-0.014462671873978932,-0.04406497383566718,-0.018191206067817534,-0.027080259271843966,-0.020737138882599253,0
-0.01704187548958178,0.013488593842103444,0.01835387323324693,0.015283535184196366,-0.002737725958715302,0.0065325629226272615,0
-0.026329448203775904,0.016990973899080775,-0.010343177855569504,-0.004543865604554939,-0.026517642879192112,0.027704852466463915,0
-0.024471380094798267,0.031931215816814976,0.00265138838192059,0.0051689982263216595,-0.034294188933870144,0.026874679963893384,0
-0.017678222264391766,-0.0009315505912008841,-0.0008343859772054838,-0.02100107793777094,-0.02920821051046921,0.031037195875132876,0
-0.019605127832989098,-0.014724491912733902,-0.007762683045112325,-0.004969551677402274,-0.028292879879669726,0.014464073782469816,0
-0.017863948769059897,-0.032018227768096194,0.003922892923774262,-0.012199683328212188,-0.018103460607263124,0.049790915420117994,0
-0.02160196177944694,0.007714158044084706,-0.00031077662271927905,-0.007580338443495329,-0.0056977391042853385,0.03474326951189085,0
-0.01747153073785702,-0.005322133771520031,-0.006938089814276305,-0.005903329494750221,0.008494325074565939,0.0051360037438683325,0
-0.01931891026731577,0.006218552025943754,0.0032031858907535056,0.0035809223822007214,-0.000873113481018374,0.017482691845410653,0
-0.02301852109972361,0.0169145813291329,-0.010482220550411956,0.0031234841078394597,0.0014766574499918315,0.010522269626162959,0
-0.025181862612033527,-0.01632433619631299,-0.0028343612122032173,0.0345818784169301,-0.023186831996192883,0.05042507511862829,0
-0.023822718757551473,-0.008448216802775882,-0.007633356591571668,0.008865344513126896,-0.012147672417132951,0.028967620146622842,0
-0.03150754829551587,-0.04391427378356246,0.004751903117592941,-0.013743657886902037,-0.028065355148236548,0.04179270267087124,0
-0.02068340448352555,-0.038596443218545565,0.016027395090276612,-0.012551656886986244,-0.015593603419824714,0.021362737238466073,0
-0.025917531516305894,-0.045914753500013554,0.025524787379862,0.01739273481820923,0.006059227609285942,0.023273171944633443,0
-0.020594239815480805,-0.01012001327098294,-0.0030240772404727754,0.01910760729016138,0.0043572388456931555,0.04097704239613523,0
-0.027144969139622003,0.0038546293969274744,-0.004005156509222768,-0.0021749714478927675,0.014874657974569801,0.006947089796544702,0
-0.02404474223116147,-0.03704695534038224,-0.03199747598771888,0.004750585608531058,-0.01769273987803652,0.021309276670772953,0
-0.01394395032767553,-0.010761147048437248,0.0004919889461410779,-0.004842441140630061,0.031228420864528518,0.018232007075552073,0
-0.015472269932881377,0.00910011737655335,0.004604453329808259,-0.0017522698101752386,0.033459441019169735,-0.0028990380487558653,0
-0.025920186969373333,-0.003363186574994565,-0.021582768756669892,-0.030196910398390675,-0.023148573503483736,0.025860503954339607,0
-0.026234900493041943,-0.002774509104791373,-0.024197625254687924,-0.027239818704230014,-0.006980012471479814,0.016069280029100606,0
-0.02022280963911475,-0.014344391411536438,-0.03850495929170561,-0.013152543531173351,-0.0009746986386437317,0.02425106850383889,0
-0.01338976256202174,-0.0012330528829802671,0.005310417842985659,0.006845512312216367,0.028635799787417034,0.018278257784799808,0
-0.01842846987545745,0.002585445511097052,0.023561356360189467,-0.006947191051600641,0.02386467977966135,0.030500597491749295,0
-0.0153025348402751,0.011931338343645122,-0.023495906139298417,-0.01887695693388976,-0.010887022453661925,0.013533042009894837,0
-0.010538752122399542,0.012861675158679758,-0.006871759457655205,0.03547331074109987,0.005346729513703864,0.019367684639282918,0
-0.024030273051982756,-0.051919128033895236,-0.007177856716147673,0.012525244232573621,0.02455728179441959,0.056896092336227264,0
-0.020746060296244973,-0.008251400146817451,0.018262659584483906,0.009214337747101009,0.007405894491149943,0.031200879980989367,0
-0.022531908877443965,0.010332351355713042,0.01591470571378141,0.03565584450870596,-0.014424068127308962,0.02948540417785444,0
-0.02082744887180781,0.006959976216654168,-0.007083449041598755,-0.006232265206989365,0.011507527850030033,0.03196238626359207,0
-0.020701959351292397,0.02255880687066934,-0.01736068221089301,-0.007192141650966635,-0.01749218680563683,0.013545084446085045,0
-0.03340938708875061,0.08615636486356344,0.0032636016030061768,-0.03229227303431107,-0.02987023752782294,0.013743890427451042,0
-0.030109652416994398,0.060954832094903995,-0.0174605198470097,-0.003969307662962679,-0.02350591887697657,0.03772038429535424,0
-0.027247386583816275,0.041636697659944405,-0.021766032661145344,-0.017684278049989923,-0.026263656568789765,0.03415140875310875,0
-0.01744387293790674,0.021874728360021533,0.009905296358264572,-0.012187150109742226,0.0015221273214376867,0.024804439918596044,0
-0.015108897308677776,0.03460643140945589,0.017102248871092973,0.005463602245798819,0.02002711121504768,0.019805281471093242,0
-0.0210291691257211,0.021427803323711643,-0.018689010549795302,-0.014333906881452535,0.01992952730751526,-0.016281046440612054,0
-0.020508540885768506,0.04776463866030292,0.010349343734275209,0.03638044947443287,0.03434786389241383,0.0069346154529601675,0
-0.022969672806424837,0.013392242544759642,-0.03650706490140884,-0.005924662408535493,-0.016658426218440495,0.026795985377588698,0
-0.018783678080996905,0.009960137399852886,-0.026542846337888386,0.017624427559666245,0.019049766466168332,0.02337304516824195,0
-0.02304285673530907,0.020986039354394918,-0.039866436863901095,0.02691636663642859,0.009595391800222433,0.029962945588303543,0
-0.012584976529149047,0.013933154789883533,-0.01267444028597335,0.008163033824954431,0.019743579184544006,-0.0028448321581578577,0
-0.01454161124380181,0.027705268410183722,-0.014197126252308845,0.00830677271097551,0.0013062875779462394,-0.002967190776836789,0
-0.015144576114408701,-0.029699953226707765,-0.036479835769018566,0.001683809205523891,0.028845555696003663,0.01956784515551186,0
-0.012986250305679174,-0.014313736454680788,-0.002092022373230631,0.0023290395097551107,0.016505177045733992,0.007117256074617454,0
-0.01387047352873062,-0.018587055327741263,-0.018488363828919593,0.013746233270055527,-0.004599779564289199,-0.01622463750857078,0
-0.016396217444492506,-0.010711503906279776,-0.04235690005847863,-0.009640876316001067,0.01891600904290782,0.010803088415698364,0
-0.014523997016315762,-0.03247304126583673,-0.032789673615024516,-0.0036345744219269337,0.0131135073421921,0.004464078956515032,0
-0.005362050315984321,-0.011952762460627875,0.009153955590516634,0.0012695926210348131,0.0031445780992201823,0.014971171123882047,0
-0.00912483123730937,-0.017478609919737445,-0.013279708061799463,0.00406946824980493,0.016953554827139786,0.012557860156614266,0
-0.01396825472498413,-0.01924047460065981,-0.037647114126316786,0.02125215401259575,0.017266930265277525,0.001848890523376577,0
-0.011816235093456303,-0.025869514268933795,-0.028774905849912682,-0.00369495846617136,0.01557484685194774,0.015057841292814945,0
-0.010487134726628142,-0.0104154550115215,-0.004899266986113332,-0.01883901198772069,0.008032356727374719,-0.005855491984568696,0
-0.016990382891711276,-0.014935707647773239,-0.02989604483460244,0.017672334511053326,-0.0017687918333304962,-0.0018970101205672896,1
-0.02590845509501397,-0.014850449326747683,0.012302101327502877,-0.01053399628188225,-0.006040832454745507,0.01326747037064917,1
-0.020330261458299193,-0.03229578889031716,0.021890897960774865,-0.010684709925291616,0.004612647301289802,-0.020285113863034006,1
-0.020775299380101364,-0.02499076850440602,0.014134179463673615,0.004392838579387451,-0.006080989602822552,-0.014530563148476266,1
-0.02130927451178951,-0.027903779594732225,-0.0014570271034043299,0.016918182902164527,-0.020670925934169887,0.025180063170360072,1
-0.02458934793576362,-0.004692862178010915,0.011941448123228126,0.03931436532575953,0.006496296210724476,0.008391878657589717,1
-0.01958669608762388,-0.014728282317216259,-0.043606724739255025,-0.008391602572581718,-0.004277474977452295,0.005465424039915583,1
-0.019489752745062105,0.0017867640143261925,0.005995386273895054,0.0027523441292491386,-0.010571684306320989,-0.029815144167630696,1
-0.018288817655387857,0.0007160549408215964,0.020692183229344713,0.04590027879321023,0.017566661028736347,-0.0016533739226303919,1
-0.022211222412672302,0.0009094755283128161,-0.037611006201977056,0.002263692496723397,0.018801769043917237,-0.011015256791972253,1
-0.028069491202338204,-0.010121398109561234,-0.01151898077600272,0.046492282987460845,-0.0026748687412100893,-0.012756985416405457,1
-0.025398418262254564,-0.01496834657673983,-0.03735144844643161,-0.02059426351320994,-0.0176817294046312,0.021870373777940953,1
-0.02243375774567697,0.023528413657740624,0.00027026378902650925,0.004257932107257698,0.011344570266668548,0.03046507091039614,1
-0.02513361254004185,0.046053464979774666,-0.0037833580959231593,-0.013783424870616484,6.840229176983689e-5,0.01228840996382191,1
-0.031669455681824665,0.05628786958597289,0.01647496983587043,0.01411258244908228,-0.009185270250561007,0.04316180026451652,1
-0.030615694122166498,0.03277386683479507,-0.01089959069798452,0.06627416808806429,0.05765197296532712,0.03197052982179349,1
-0.028450131730788926,-0.0036308651503045722,-0.04904544830035973,0.004524351411714471,-0.004018946652546721,-0.008114496571617148,1
-0.022936189018845823,-0.0030114251827102183,-0.024620366119721983,-0.01221804244249308,0.010715580180965563,0.011502572796061584,1
-0.021051306606821026,-0.004648117478972508,-0.04194371220914871,-0.020446608101946616,-0.006030447697821189,0.004242734931374556,1
-0.01838088429179758,0.005216009968659684,-0.01398794799070704,-0.0020889586419242556,-0.015368010838624595,0.0013482569011778718,1
-0.01732264086785491,0.01465452991916917,-0.00035487570497661023,0.014901137897843976,-0.00164249161618603,0.004238891918046677,1
-0.0261416613292885,0.01491825836569822,-0.017330123995533922,0.0004381085881458491,-0.006233260279606013,-0.007791654645796294,1
-0.019276214929496802,0.017617399484176295,-0.004567894689973002,0.026207911253307934,0.024313510312864984,-0.03177131408808519,1
-0.01689430133246114,0.022811002683182237,-0.0036192794417092347,0.011920304302639902,-0.010409564253246092,0.014949848255692346,1
-0.015556091937838351,-0.003397130700526643,-0.022485434745210725,0.006490640433350832,0.028203346948704005,0.019294292572977087,1
-0.02247477400607481,0.005676410284910646,-0.035153065458564565,0.03311927825494307,0.03704864780507346,0.029500914697880274,1
-0.015635420962113573,0.007582996927833622,0.0062415196642357125,0.012721144230467702,-0.022651652075778773,0.03806654460487512,1
-0.012198100799468668,0.0008833897937754239,-0.00022433435172912052,0.002354291408022255,0.005295772904128559,-0.011022484310139923,1
-0.023880240528493066,0.027439738000892794,-0.04284599293062854,0.024989021999623304,-0.00883114299709534,-0.0018408884276921982,1
-0.013669912052273718,0.009071758694288673,-0.022801558165406396,0.009996252897765965,0.008400867089144346,0.0005568132902962234,1
-0.014878536984741226,-0.005253756361127554,-0.022817626915468927,0.007951895798140157,0.020515564168796043,0.01857281104962588,1
-0.013660453536652668,-0.007815874296876822,-0.025454321587708745,0.011265219696015273,0.00914005095167407,0.018169053919823264,1
-0.016618041656338876,-0.01352711776086862,-0.042267350199360225,-0.004433775835421195,0.009342812356674186,-0.0009530993106649384,1
-0.013210894232394436,-0.0068540369545778196,-0.04002247504717625,-0.00021937479903557343,0.006151575404520782,0.011789198652487325,1
-0.017987805432009438,-0.01908064611775417,-0.05052896759058659,-0.0005852697804092156,-0.000403351782137232,-0.009670816425488473,1
-0.013119183505198528,-0.0045275993059123425,-0.031942413820056775,0.016968692051822002,0.009544267823772327,0.002539456203284817,1
-0.008284590327905465,-0.006848638090375786,0.003824681051157703,0.055750719344903894,0.029086207967567248,0.012513254223315678,1
-0.009300220029677663,-0.005111884287377861,-0.020782165400714616,-0.0005450069059841217,0.008893658837539729,-0.0033857409514363155,1
-0.0078067979290617935,-0.0015706098902339388,-0.01887026173403089,0.021802261140543573,0.018788717291098045,0.011374684022809275,1
-0.0163571379951267,-0.023316916485952,-0.040592003706548904,0.01010547692690696,0.01581231246474021,-0.010516862634784716,1
-0.007202154309245705,0.0007545048976742946,-0.009520961976794919,0.02958274627343591,0.013780056385584539,-0.00011448205909258061,1
-0.010426807349694124,-0.005543273051937549,-0.011300232534892492,0.02438702944016896,0.01937494288962481,-0.013533813859541532,1
-0.008293901900607126,-0.01618922770112479,-0.01899306105826093,0.00575567156867823,0.0041484457465715795,-0.016011110599796465,1
-0.0047586335453541715,-0.008191618332087468,-0.009590675479454507,0.031489728406036505,0.011351191084099451,-0.0017749596397334502,1
-0.020392105607830092,-0.0025055843963063514,-0.031664553743953175,0.03495823400196561,-0.005083822862676757,0.022703385405194697,0
-0.029146786113004766,0.0014908681961329554,0.029243304162577366,0.07569278923491167,-0.042456920817535986,-0.015144544841377752,0
-0.021855857911713746,-0.016496176176241828,-0.0019205587900402877,0.037557820176506135,-0.015338525861447532,-0.022061082753861636,0
-0.01762911027465101,-0.03261472332229846,0.007638691686681272,0.018016486424193137,-0.01264708599803181,0.021165831220719467,0
-0.024159660087789084,-0.05337538524469687,0.008615621111134278,-0.01981005531211589,-0.04659024920794774,0.038984234346638925,0
-0.028614887868209954,-0.06743630048105122,0.03125688008824362,0.02965006391102472,-0.024643115775877782,0.04008917965067039,0
-0.02495896168795165,-0.03201290879331447,0.019679620594279586,0.04632445206122957,0.002077932484250893,0.043949133511169206,0
-0.0245974858434801,-0.04132750369800028,-0.027800436801908204,-0.007519844200008747,0.0047964482963107,-0.001186304608559422,0
-0.015321680012817791,-0.026048901248263357,-0.013665978490816102,-0.007236403426177999,-0.008300281993374634,0.015818598743414885,0
-0.013080917916189594,-0.008735146247828594,-0.009410970314584651,0.004355379138195133,0.026948576019648608,0.003211977614391762,0
-0.01543746767115845,-0.01977588916533481,0.01014964531743562,0.034064353523971205,0.03960883148990489,-0.00758168340704557,0
-0.014715785243535024,-0.018043397692319427,-0.016021898438722978,0.016605043782900782,0.01070669861903616,0.015893663391672017,0
-0.020795632691315118,-0.021636297899500695,-0.037048493771173634,-0.00637611674893423,0.0027637361706660452,0.016447612290137748,0
-0.027577178548588904,-0.031022149408864278,-0.025620869608705417,0.00012238170879136704,-0.009031327118653773,0.01780357791026904,0
-0.03325875411184586,0.0733167868913004,0.02997068041320254,0.005842603213915235,-0.01825406034304086,0.02505273009793455,0
-0.030314826091863364,0.07751219165619253,-0.013367628214441115,-0.0102710130208449,-0.015065472823680153,-0.003512680473332327,0
-0.026969308243662712,0.014051205400364225,-0.018447071229899456,0.007853968425268924,-0.006886370723079255,-0.03747781808524113,0
-0.02323871121520817,0.016288826393895638,-0.0016207421124803988,0.0626620297844744,0.008205696303868486,-0.007233418235380797,0
-0.020128084845251616,0.01963055699000756,0.0005209968071152237,0.028302667372524914,-0.004628640512535344,-0.0052141506935084285,0
-0.01615346731730047,0.021499384619736817,0.014853119445838938,-0.00947268287702042,0.019239689736470653,-0.04834636281293885,0
-0.02546437647266737,0.01506580325762473,-0.03181488109611768,-0.01589140568537114,-0.007280417478463804,-0.005005610600091543,0
-0.016835399418415106,0.02271538977785575,0.004175691173474135,0.02257476679199887,0.02603073905098681,-0.0036441924566581498,0
-0.013172948781326967,0.015555301470330156,-0.014821321690792495,0.014454378421810535,0.03026615700916529,0.011438047088598193,0
-0.019933103544262216,0.024512804806278925,-0.014978881370472008,0.05291729876402259,0.024129065684573302,0.018922551041572793,0
-0.021962992699899982,0.0047144323024161765,-0.023501240777989037,0.04919947438361015,0.029654092672499383,0.03741625564844576,0
-0.015495786275615509,-0.0023794453785983306,-0.033328158972582546,0.025972589565797913,0.027317460033340544,0.007231260296275284,0
-0.008043422823465485,-0.00033993169656169116,-0.000582463219808791,0.01740565250358988,0.010866891934975958,0.00468842948199802,0
-0.01151360727905081,0.005206171264607975,-0.018807138140190964,0.03397309598780464,0.021819071214451067,0.004504397832693279,0
-0.013156580333863322,-0.00962656468732522,0.005410833182472418,0.011754764051252578,0.022664929329747636,-0.02344961822221725,0
-0.011567561186853061,0.005042287536386036,-0.02464674273927707,0.005360756630251705,0.020507392325380458,0.011415824448831853,0
-0.013216492689701658,-0.01171652185965187,-0.0335164809879678,0.028058045056076886,0.0245597542986928,0.0053584857810334485,0
-0.011024450980011773,-0.00021783636523141765,-0.024785586481062945,0.012468580641769167,0.004773602913457419,-0.002001161588277637,0
-0.014708161155947036,0.00966606482279785,-0.03457283132610453,0.00823637639504751,-0.009753707524109612,-0.0013595483524312876,0
-0.028233676714222663,0.00290262770549333,0.007975561432646714,0.029635272485539467,-0.042184809745924416,-0.005362130967217471,0
-0.017698340688172377,0.0068887918887786635,0.013647629730470512,0.009375052966182823,-0.012435590765423062,0.02337123759575759,0
-0.022157728616253782,0.029160850184824675,0.021297429285895245,0.029882096770065994,-0.02961933228916977,0.00405041532971347,0
-0.018480069863735113,-0.015269718740491323,0.02354966321054772,0.03493808844289843,-0.007014596799563459,0.044384716846935256,0
-0.02551698169859771,0.0105506390967714,-0.01426695887630123,0.009573221570804967,-0.020180353914036993,0.03347751665598452,0
