     51.4	      1.0
     79.3	      1.0
    117.0	      1.0
    212.4	      1.0
    255.2	      1.0
    550.6	      1.0
    796.0	      1.0
    835.2	      1.0
    852.9	      1.0
    916.7	      1.0
    998.3	      1.0
   1021.3	      1.0
   1126.2	      1.0
   1221.3	      1.0
   1240.4	      1.0
   1265.2	      1.0
   1304.8	      1.0
   1357.0	      1.0
   1374.1	      1.0
   1384.6	      1.0
   1451.2	      1.0
   1490.9	      1.0
   1540.7	      1.0
   1609.1	      1.0
   1922.9	      1.0
   1952.4	      1.0
   1970.0	      1.0
   1980.3	      1.0
   1999.4	      1.0
   2073.6	      1.0
   2076.1	      1.0
   2277.3	      1.0
   2490.9	      1.0
   2742.6	      1.0
   2767.3	      1.0
   2782.1	      1.0
   2809.9	      1.0
   2850.2	      1.0
   2908.6	      1.0
   2951.5	      1.0
   3018.2	      1.0
   3138.1	      1.0
   3246.0	      1.0
   3417.3	      1.0
   3456.2	      1.0
   3469.6	      1.0
   3987.7	      1.0
   4032.0	      1.0
   4088.2	      1.0
   4196.7	      1.0
   4198.8	      1.0
   4231.8	      1.0
   4367.2	      1.0
   4382.3	      1.0
   4475.6	      1.0
   4515.5	      1.0
   4520.9	      1.0
   4524.6	      1.0
   4578.0	      1.0
   4722.5	      1.0
   4759.0	      1.0
   4765.4	      1.0
   4773.8	      1.0
   5000.5	      1.0
   5078.9	      1.0
   5131.8	      1.0
   5183.9	      1.0
   5196.4	      1.0
   5218.6	      1.0
   5374.4	      1.0
   5470.6	      1.0
   5577.4	      1.0
   5617.9	      1.0
   5918.4	      1.0
   6073.9	      1.0
   6249.9	      1.0
   6323.4	      1.0
   6487.0	      1.0
   6635.4	      1.0
   6689.8	      1.0
   6879.4	      1.0
   6955.1	      1.0
   7148.8	      1.0
   7154.4	      1.0
   7272.6	      1.0
   7374.4	      1.0
   7460.6	      1.0
   7647.2	      1.0
   7666.0	      1.0
   7673.5	      1.0
   7714.2	      1.0
   7738.4	      1.0
   7741.4	      1.0
   7786.2	      1.0
   7816.1	      1.0
   7823.5	      1.0
   7869.4	      1.0
   7902.5	      1.0
   7933.2	      1.0
   7982.6	      1.0
   7989.6	      1.0
   8147.4	      1.0
   8213.9	      1.0
   8386.7	      1.0
   8469.4	      1.0
   8553.0	      1.0
   8738.4	      1.0
   8833.8	      1.0
   8853.7	      1.0
   9028.4	      1.0
   9060.8	      1.0
   9180.6	      1.0
   9666.8	      1.0
   9701.1	      1.0
   9931.3	      1.0
  10001.1	      1.0
  10052.3	      1.0
  10082.6	      1.0
  10194.4	      1.0
  10244.1	      1.0
  10246.9	      1.0
  10259.5	      1.0
  10323.9	      1.0
  10367.3	      1.0
  10451.2	      1.0
  10587.2	      1.0
  10920.3	      1.0
  10924.5	      1.0
  10964.6	      1.0
  11060.2	      1.0
  11077.4	      1.0
  11352.4	      1.0
  11392.8	      1.0
  11793.8	      1.0
  11918.7	      1.0
  12008.4	      1.0
  12067.8	      1.0
  12082.5	      1.0
  12211.1	      1.0
  12353.9	      1.0
  12356.0	      1.0
  12375.6	      1.0
  12427.5	      1.0
  12662.3	      1.0
  12675.8	      1.0
  12840.4	      1.0
  12860.1	      1.0
  12865.5	      1.0
  12870.4	      1.0
  13070.6	      1.0
  13115.8	      1.0
  13172.7	      1.0
  13177.2	      1.0
  13357.8	      1.0
  13409.9	      1.0
  13430.5	      1.0
  13513.0	      1.0
  13619.2	      1.0
  13670.8	      1.0
  13700.2	      1.0
  13705.5	      1.0
  13709.0	      1.0
  13739.2	      1.0
  13783.4	      1.0
  14025.0	      1.0
  14069.9	      1.0
  14080.2	      1.0
  14163.0	      1.0
  14210.2	      1.0
  14244.4	      1.0
  14251.2	      1.0
  14268.4	      1.0
  14445.6	      1.0
  14561.0	      1.0
  14599.6	      1.0
  14620.8	      1.0
  14700.4	      1.0
  14798.6	      1.0
  14998.4	      1.0
  15025.9	      1.0
  15130.1	      1.0
  15164.3	      1.0
  15215.3	      1.0
  15236.6	      1.0
  15271.0	      1.0
  15303.6	      1.0
  15341.4	      1.0
  15491.8	      1.0
  15518.9	      1.0
  15617.4	      1.0
  15669.8	      1.0
  15727.2	      1.0
  15804.2	      1.0
  15822.0	      1.0
  15864.5	      1.0
  15887.1	      1.0
  15909.0	      1.0
  15961.4	      1.0
  16024.5	      1.0
  16035.5	      1.0
  16094.2	      1.0
  16133.6	      1.0
  16206.0	      1.0
  16345.3	      1.0
  16354.1	      1.0
  16445.0	      1.0
  16450.0	      1.0
  16457.5	      1.0
  16584.4	      1.0
  16645.7	      1.0
  16713.6	      1.0
  16743.6	      1.0
  16773.1	      1.0
  16807.9	      1.0
  16881.8	      1.0
  16904.3	      1.0
  16927.8	      1.0
  16932.6	      1.0
  16948.6	      1.0
  16951.1	      1.0
  16958.4	      1.0
  16964.4	      1.0
  16982.9	      1.0
  17021.6	      1.0
  17409.3	      1.0
  17440.2	      1.0
  17449.3	      1.0
  17564.2	      1.0
  17579.1	      1.0
  17768.5	      1.0
  17811.6	      1.0
  17835.5	      1.0
  17876.9	      1.0
  17904.6	      1.0
  17927.0	      1.0
  17987.7	      1.0
  17992.3	      1.0
  18029.6	      1.0
  18087.0	      1.0
  18094.7	      1.0
  18125.7	      1.0
  18158.8	      1.0
  18212.5	      1.0
  18410.0	      1.0
  18451.3	      1.0
  18498.1	      1.0
  18532.8	      1.0
  18802.9	      1.0
  18808.2	      1.0
  18996.5	      1.0
  19012.8	      1.0
  19034.8	      1.0
  19077.8	      1.0
  19096.4	      1.0
  19139.6	      1.0
  19304.6	      1.0
  19331.4	      1.0
  19390.2	      1.0
  19399.0	      1.0
  19410.8	      1.0
  19429.8	      1.0
  19471.0	      1.0
  19478.2	      1.0
  19485.9	      1.0
  19491.3	      1.0
  19495.8	      1.0
  19693.3	      1.0
  20246.2	      1.0
  20270.7	      1.0
  20285.5	      1.0
  20356.8	      1.0
  20420.4	      1.0
  20424.0	      1.0
  20434.8	      1.0
  20463.2	      1.0
  20495.4	      1.0
  20528.5	      1.0
  20557.8	      1.0
  20588.2	      1.0
  20681.5	      1.0
  20779.6	      1.0
  20844.8	      1.0
  20893.6	      1.0
