1552978.5	1559350.7	      4.0	      0.0	      0.0	      0.0
1590878.3	1593580.7	      4.0	      0.0	      1.0	      1.0
1630046.0	1637552.5	      4.0	      1.0	      0.0	      1.0
1705245.1	1712985.2	      4.0	      0.0	      0.0	      0.0
1735605.0	1740976.4	      4.0	      0.0	      0.0	      0.0
1767866.6	1772403.9	      4.0	      0.0	      0.0	      0.0
1789185.3	1794389.8	      4.0	      0.0	      1.0	      1.0
1817143.1	1821246.7	      4.0	      0.0	      0.0	      0.0
1838361.6	1843032.4	      4.0	      1.0	      0.0	      1.0
1905186.8	1909290.4	      4.0	      1.0	      0.0	      1.0
1969843.4	1973012.8	      4.0	      0.0	      0.0	      0.0
1988092.7	1992196.3	      4.0	      0.0	      0.0	      0.0
2002939.0	2008543.9	      4.0	      0.0	      0.0	      0.0
2019220.0	2024090.9	      4.0	      1.0	      0.0	      1.0
2153203.9	2158275.0	      4.0	      0.0	      1.0	      1.0
2176457.6	2180761.4	      4.0	      0.0	      0.0	      0.0
2219628.7	2226801.7	      4.0	      0.0	      1.0	      1.0
2246352.1	2250922.8	      4.0	      0.0	      0.0	      0.0
2283351.2	2290957.8	      4.0	      1.0	      0.0	      1.0
2365456.4	2375765.4	      4.0	      0.0	      0.0	      0.0
2392746.9	2397050.7	      4.0	      0.0	      0.0	      0.0
2417435.2	2421905.8	      4.0	      0.0	      0.0	      0.0
2438153.3	2443791.6	      4.0	      0.0	      1.0	      1.0
2458371.0	2460539.6	      4.0	      1.0	      0.0	      1.0
2524895.9	2547549.1	      4.0	      1.0	      0.0	      1.0
2656210.9	2664685.0	      4.0	      1.0	      1.0	      0.0
2707155.5	2713994.8	      4.0	      1.0	      1.0	      0.0
2823023.6	2827794.4	      4.0	      0.0	      1.0	      1.0
2851848.8	2855685.5	      4.0	      1.0	      1.0	      0.0
2925379.8	2930350.8	      4.0	      1.0	      1.0	      0.0
3001513.1	3006217.3	      4.0	      0.0	      1.0	      1.0
3018661.5	3024600.0	      4.0	      0.0	      1.0	      1.0
3036310.3	3042715.9	      4.0	      0.0	      1.0	      1.0
3054993.3	3062599.9	      4.0	      0.0	      0.0	      0.0
3079981.8	3088789.5	      4.0	      1.0	      1.0	      0.0
