3049091.0	3052860.6	      3.0	      1.0	      1.0	      1.0
3085253.2	3091558.2	      3.0	      0.0	      0.0	      1.0
3127620.3	3131857.0	      3.0	      1.0	      1.0	      1.0
3171121.7	3175625.3	      3.0	      1.0	      1.0	      1.0
3205649.3	3208351.5	      3.0	      1.0	      1.0	      1.0
3266130.9	3269433.6	      3.0	      0.0	      0.0	      0.0
3305595.8	3311700.6	      3.0	      1.0	      1.0	      1.0
3347629.3	3350865.2	      3.0	      0.0	      0.0	      0.0
3373416.6	3378520.7	      3.0	      1.0	      1.0	      0.0
3417685.3	3421421.6	      3.0	      1.0	      1.0	      1.0
3470093.8	3474630.7	      3.0	      1.0	      1.0	      1.0
3502219.4	3510392.6	      3.0	      1.0	      1.0	      1.0
3547222.0	3552726.4	      3.0	      1.0	      1.0	      0.0
3589956.2	3595127.0	      3.0	      0.0	      0.0	      0.0
3611173.1	3619679.9	      3.0	      1.0	      1.0	      0.0
3665616.6	3670453.8	      3.0	      1.0	      1.0	      0.0
3713254.6	3715856.7	      3.0	      1.0	      1.0	      1.0
3743245.2	3747081.6	      3.0	      1.0	      1.0	      1.0
3770533.7	3775304.2	      3.0	      1.0	      1.0	      0.0
3797622.0	3801191.5	      3.0	      1.0	      1.0	      0.0
3836352.9	3839255.2	      4.0	      0.0	      1.0	      1.0
3862106.8	3868445.2	      4.0	      0.0	      1.0	      1.0
3879754.2	3884925.0	      4.0	      1.0	      1.0	      0.0
3905808.4	3908310.4	      4.0	      0.0	      1.0	      1.0
3992477.6	3998549.1	      4.0	      0.0	      0.0	      0.0
4041116.4	4044819.4	      4.0	      0.0	      1.0	      1.0
4095126.2	4101097.6	      4.0	      0.0	      1.0	      1.0
4161312.4	4165415.6	      4.0	      0.0	      1.0	      1.0
4176491.2	4181128.2	      4.0	      0.0	      0.0	      0.0
4197641.4	4202245.1	      4.0	      1.0	      1.0	      0.0
4239374.7	4243411.3	      4.0	      0.0	      1.0	      1.0
4258690.1	4262126.2	      4.0	      0.0	      0.0	      0.0
4275903.9	4278639.4	      4.0	      0.0	      1.0	      1.0
4292216.9	4294518.7	      4.0	      0.0	      1.0	      1.0
4305193.9	4307829.4	      4.0	      1.0	      1.0	      0.0
4332782.6	4335217.9	      4.0	      0.0	      1.0	      1.0
4352164.8	4354700.1	      4.0	      0.0	      1.0	      1.0
4364207.7	4367710.5	      4.0	      0.0	      0.0	      0.0
4376617.6	4381621.6	      4.0	      1.0	      1.0	      0.0
4406007.8	4410111.0	      4.0	      1.0	      1.0	      0.0
4432562.3	4436332.0	      4.0	      0.0	      1.0	      1.0
4462319.4	4466889.7	      4.0	      0.0	      0.0	      0.0
4475963.6	4479833.4	      4.0	      0.0	      1.0	      1.0
4489808.0	4493577.7	      4.0	      1.0	      1.0	      0.0
4518564.3	4522534.1	      4.0	      1.0	      1.0	      0.0
4554326.2	4558129.2	      4.0	      0.0	      1.0	      1.0
4568170.6	4572207.1	      4.0	      0.0	      1.0	      1.0
4583849.8	4588053.1	      4.0	      0.0	      1.0	      1.0
4604332.8	4611471.8	      4.0	      1.0	      1.0	      0.0
4636725.3	4640962.0	      4.0	      0.0	      1.0	      1.0
