      0.0	     55.3	     74.3
     33.4	     64.9	     87.3
     66.7	     74.0	     99.8
    100.1	     82.5	    111.2
    133.5	     89.8	    121.3
    166.8	     96.0	    129.8
    200.2	    100.8	    136.4
    233.6	    104.4	    141.3
    266.9	    106.8	    144.7
    300.3	    108.3	    146.8
    333.7	    109.3	    148.1
    367.0	    110.0	    149.2
    400.4	    110.0	    149.2
    433.8	    110.0	    149.2
    467.1	    110.0	    149.2
    500.5	    110.1	    149.2
    533.9	    110.0	    149.3
    567.2	    110.0	    149.3
    600.6	    110.0	    149.3
    634.0	    110.0	    149.3
    667.3	    110.0	    149.4
    700.7	    110.0	    149.4
    734.1	    110.0	    149.4
    767.4	    110.0	    149.4
    800.8	    110.1	    149.3
    834.2	    110.1	    149.3
    867.6	    110.1	    149.3
    900.9	    110.1	    149.2
    934.3	    110.1	    149.1
    967.7	    110.2	    149.0
   1001.0	    110.2	    148.9
   1034.4	    110.2	    148.8
   1067.8	    110.3	    148.6
   1101.1	    110.3	    148.5
   1134.5	    110.3	    148.4
   1167.9	    110.3	    148.3
   1201.2	    110.3	    148.2
   1234.6	    110.3	    148.2
   1268.0	    110.4	    148.1
   1301.3	    110.4	    148.1
   1334.7	    110.4	    148.1
   1368.1	    110.4	    148.1
   1401.4	    110.4	    148.1
   1434.8	    110.4	    148.1
   1468.2	    110.4	    148.1
   1501.5	    110.4	    148.2
   1534.9	    110.4	    148.2
   1568.3	    110.4	    148.2
   1601.6	    110.4	    148.2
   1635.0	    110.4	    148.3
   1668.4	    110.4	    148.3
   1701.7	    110.4	    148.2
   1735.1	    110.4	    148.2
   1768.5	    110.4	    148.2
   1801.8	    110.4	    148.1
   1835.2	    110.4	    148.1
   1868.6	    110.4	    148.1
   1901.9	    110.4	    148.0
   1935.3	    110.4	    148.0
   1968.7	    110.4	    148.0
   2002.0	    110.4	    148.0
   2035.4	    110.4	    148.0
   2068.8	    110.4	    148.0
   2102.1	    110.4	    148.0
   2135.5	    110.4	    148.0
   2168.9	    110.4	    147.9
   2202.2	    110.4	    147.9
   2235.6	    110.4	    147.8
   2269.0	    110.4	    147.8
   2302.3	    110.4	    147.7
   2335.7	    110.5	    147.7
   2369.1	    110.5	    147.7
   2402.5	    110.5	    147.7
   2435.8	    110.6	    147.7
   2469.2	    110.6	    147.8
   2502.6	    110.7	    147.8
   2535.9	    110.7	    147.9
   2569.3	    110.7	    148.0
   2602.7	    110.8	    148.0
   2636.0	    110.8	    148.1
   2669.4	    110.8	    148.2
   2702.8	    110.8	    148.4
   2736.1	    110.8	    148.5
   2769.5	    110.8	    148.6
   2802.9	    110.8	    148.7
   2836.2	    110.8	    148.9
   2869.6	    110.8	    149.0
   2903.0	    110.8	    149.1
   2936.3	    110.8	    149.1
   2969.7	    110.8	    149.2
   3003.1	    110.8	    149.2
   3036.4	    110.8	    149.2
   3069.8	    110.8	    149.1
   3103.2	    110.8	    149.1
   3136.5	    110.7	    149.1
   3169.9	    110.7	    149.0
   3203.3	    110.7	    149.0
   3236.6	    110.7	    148.9
   3270.0	    110.7	    148.9
   3303.4	    110.7	    148.8
   3336.7	    110.7	    148.7
   3370.1	    110.7	    148.5
   3403.5	    110.7	    148.4
   3436.8	    110.7	    148.2
   3470.2	    110.7	    148.1
   3503.6	    110.6	    147.9
   3536.9	    110.6	    147.8
   3570.3	    110.5	    147.6
   3603.7	    110.3	    147.5
   3637.0	    110.1	    147.5
   3670.4	    109.8	    147.4
   3703.8	    109.5	    147.4
   3737.1	    109.1	    147.5
   3770.5	    108.6	    147.5
   3803.9	    108.1	    147.5
   3837.2	    107.5	    147.5
   3870.6	    106.9	    147.5
   3904.0	    106.3	    147.4
   3937.3	    105.7	    147.4
   3970.7	    105.2	    147.3
   4004.1	    104.7	    147.2
   4037.5	    104.2	    147.1
   4070.8	    103.9	    147.1
   4104.2	    103.6	    147.1
   4137.6	    103.4	    147.1
   4170.9	    103.3	    147.2
   4204.3	    103.4	    147.3
   4237.7	    103.4	    147.4
   4271.0	    103.6	    147.6
   4304.4	    103.7	    147.8
   4337.8	    103.9	    148.0
   4371.1	    104.2	    148.3
   4404.5	    104.4	    148.5
   4437.9	    104.6	    148.7
   4471.2	    104.9	    148.8
   4504.6	    105.1	    148.9
   4538.0	    105.2	    149.0
   4571.3	    105.4	    149.1
   4604.7	    105.5	    149.2
   4638.1	    105.6	    149.2
   4671.4	    105.6	    149.2
   4704.8	    105.7	    149.2
   4738.2	    105.7	    149.1
   4771.5	    105.8	    149.1
   4804.9	    105.8	    149.1
   4838.3	    105.9	    149.0
   4871.6	    106.0	    148.9
   4905.0	    106.1	    148.7
   4938.4	    106.2	    148.6
   4971.7	    106.3	    148.3
   5005.1	    106.5	    148.0
   5038.5	    106.6	    147.7
   5071.8	    106.8	    147.3
   5105.2	    107.0	    146.8
   5138.6	    107.2	    146.4
   5171.9	    107.4	    145.9
   5205.3	    107.7	    145.4
   5238.7	    107.9	    144.9
   5272.0	    108.1	    144.5
   5305.4	    108.2	    144.1
   5338.8	    108.4	    143.8
   5372.1	    108.5	    143.6
   5405.5	    108.6	    143.5
   5438.9	    108.7	    143.4
   5472.2	    108.7	    143.4
   5505.6	    108.7	    143.4
   5539.0	    108.7	    143.5
   5572.3	    108.7	    143.5
   5605.7	    108.7	    143.6
